id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:grayed out post unlike button->User:grayed out post unlike button,Unlike a thread or a post,CTRL,2,0,13,1,26
2,stl#User:thread is unliked message->User:thread is unliked message,Unlike a thread or a post,CTRL,2,0,13,1,26
3,stl#User:post is unliked message->User:post is unliked message,Unlike a thread or a post,CTRL,2,0,13,1,26
4,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:post,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,5,1,10.5,4,52.5
5,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:grayed out post unlike button,Unlike a thread or a post,CTRL,5,0,13,4,65
6,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,CTRL,6,0,10.8,5,64.80000000000001
7,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,CTRL,6,1,10.8,5,64.80000000000001
8,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,6,1,8.8,5,52.800000000000004
9,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:thread,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,5,1,8,4,40
10,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:grayed out thread unlike button,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,5,0,8,4,40
11,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,CTRL,6,0,8.6,5,51.599999999999994
12,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,CTRL,6,1,8.6,5,51.599999999999994
13,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,6,1,6.6,5,39.599999999999994
14,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:Like information,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,4,0,9.333333333333334,3,37.333333333333336
15,stl#User:grayed out thread unlike button->User:grayed out thread unlike button,Unlike a thread or a post,CTRL;EXTCLL;DM;EI,2,0,4,1,8
16,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:post,Unlike a thread or a post,TRAN_NA,5,1,8.25,4,41.25
17,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:grayed out post unlike button,Unlike a thread or a post,TRAN_NA,5,0,10.75,4,53.75
18,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,TRAN_NA,6,0,9,5,54
19,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,TRAN_NA,6,1,9,5,54
20,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,TRAN_NA,6,1,7,5,42
21,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:thread,Unlike a thread or a post,TRAN_NA,5,1,5.75,4,28.75
22,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:grayed out thread unlike button,Unlike a thread or a post,TRAN_NA,5,0,5.75,4,28.75
23,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,TRAN_NA,6,0,6.8,5,40.8
24,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,TRAN_NA,6,1,6.8,5,40.8
25,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,TRAN_NA,6,1,4.8,5,28.799999999999997
26,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:Like information,Unlike a thread or a post,TRAN_NA,4,0,6.333333333333333,3,25.333333333333332
