id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,vendor,entity,0,1,Display vendors,Display vendors,
2,query vendors,control,1,1,Display vendors,Display vendors,
3,vendor page,boundary,0,2,Display vendors,Display vendors,
4,redirect to vendor page,control,2,1,Display vendors,Display vendors,
5,vendor side bar,boundary,1,1,Display vendors,Display vendors,
6,Admin,actor,2,0,Display vendors,Display vendors,
