NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create Customers,4,10,0,8,2,5,1,1,0,2,1,4,0,3,0,4,5,5.1875,4,2.75,25.9375,0,0,14,4,4,4,4,4,4,4,4.0592,15.6703,10.3222
2,Create Students,4,10,0,8,2,5,1,1,0,2,1,4,0,3,0,4,5,3.875,4,3.25,19.375,0,0,15,4,4,4,4,4,4,4,4.0592,11.1547,7.454699999999999
3,Delete Customer,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,2.857142857142857,3.5,7.5,12.857142857142858,0,0,18,4,4,4,4,4,4,4,4.0592,6.436999999999999,7.251200000000001
4,Delete Students,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,2.857142857142857,3.5,7.5,12.857142857142858,0,0,18,4,4,4,4,4,4,4,4.0592,6.437,7.251200000000001
5,Edit Customers,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,2.857142857142857,3.5,7.5,12.857142857142858,0,0,18,4,4,4,4,4,4,4,4.0592,6.436999999999999,7.251200000000001
6,Edit students,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,2.857142857142857,3.5,7.5,12.857142857142858,0,0,18,4,4,4,4,4,4,4,4.0592,6.437,7.251200000000001
7,Generate Progress Report,3,9,0,7,2,5,0,0,0,2,0,3,0,2,0,3,5,2.25,4,9,11.25,0,0,16,3,3,3,3,3,3,3,3.0443999999999996,6.096299999999999,6.240399999999999
8,Login,3,9,0,7,5,2,0,0,0,1,0,1,0,1,2,1,15,3.5833333333333335,12,16,53.75,0,0,13,3,3,3,3,3,3,3,3.0443999999999996,10.0807,6.036900000000001
9,Logout,2,8,0,6,3,3,0,0,0,1,0,1,0,1,1,1,8,2,6,10,16,0,0,10,2,2,2,2,2,2,2,2.0296,3.0846999999999998,2.4286
10,Purchase Courses,5,19,0,14,2,12,0,0,0,5,0,5,0,5,0,5,5.6,3.217391304347826,4.6,2.4,18.017391304347825,0,0,17,5,5,5,5,5,5,5,5.074,14.377199999999998,7.6675
11,Retrieve Password,4,17,0,13,4,9,0,0,0,3,0,3,0,3,1,3,7.666666666666667,5,6.333333333333333,11,38.333333333333336,0,0,22,4,4,4,4,4,4,4,4.0592,18.819699999999997,13.1232
12,Take tests,3,9,0,7,4,3,0,0,0,1,0,1,0,1,2,1,15,2.5,12,23,37.5,0,0,16,3,3,3,3,3,3,3,3.0443999999999996,6.1979999999999995,7.038399999999999
13,View Courses,4,11,0,8,2,4,1,0,0,1,0,1,0,1,2,1,15,2.25,12,21,33.75,0,0,16,3,3,3,3,3,3,3,3.0443999999999996,6.0963,5.238900000000001
14,View Customers,3,11,0,8,0,6,2,2,0,0,2,3,0,2,0,3,3.6666666666666665,5,2.6666666666666665,1.3333333333333333,18.333333333333332,0,0,9,3,3,3,3,3,3,3,3.0443999999999996,4.3621,4.4409
15,View Documentation,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,1.8,10,10,23.400000000000002,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,4.2604,3.6429
16,View students,4,14,0,10,0,8,2,4,0,0,4,4,0,4,0,4,4,6.666666666666667,3,1,26.666666666666668,0,0,13,4,4,4,4,4,4,4,4.0592,8.0428,8.0492
