NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Accept/Reject Comment,8,18,0,15,0,13,2,0,0,0,0,2,0,0,6,2,19,4.6,15,2,87.39999999999999,0,0,28,8,8,8,8,8,8,8,8.1184,19.2992,12.9064
2,Approve Signup,7,12,0,10,4,2,4,0,0,0,0,0,0,0,7,0,0,4.6,0,0,0,0,0,27,7,7,7,7,7,7,7,7.1036,19.667099999999998,12.6936
3,Change Project,9,16,0,12,0,4,8,1,0,0,1,1,0,1,8,1,48,7.538461538461538,39,20,361.8461538461538,0,0,41,9,9,9,9,9,9,9,9.133199999999999,47.2136,26.2557
4,Create New Project,8,15,0,11,0,1,10,2,0,0,2,2,0,2,6,2,16,4.5,12,2,72,0,0,28,8,8,8,8,8,8,8,8.1184,16.4174,11.3104
5,Create meeting,7,14,0,11,0,9,2,1,0,0,1,3,0,1,4,3,10.666666666666666,4.68,8.333333333333334,1.3333333333333333,49.919999999999995,0,0,24,7,7,7,7,7,7,7,7.1036,18.9865,11.8006
6,Edit Profile,3,8,0,6,0,5,1,0,0,0,0,1,0,0,2,1,11,4,8,0,44,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,5.1971,4.393400000000001
7,Edit meeting,6,13,0,10,0,9,1,0,0,0,0,2,0,0,4,2,14,4.590909090909091,11,3,64.27272727272727,0,0,20,6,6,6,6,6,6,6,6.0888,16.8099,11.3843
8,Edit project,6,13,0,10,0,4,6,0,0,0,0,1,0,0,5,1,28,5.136363636363637,22,8,143.8181818181818,0,0,22,6,6,6,6,6,6,6,6.0888,19.124299999999998,10.6813
9,Generate log,7,13,0,10,1,8,1,1,0,0,1,3,0,1,4,3,10,6.913043478260869,7.666666666666667,5,69.13043478260869,0,0,29,7,7,7,7,7,7,7,7.1036,24.6409,15.0876
10,Login,10,18,0,13,3,4,6,1,0,1,1,3,0,2,7,3,12.666666666666666,3.892857142857143,9.333333333333334,1,49.3095238095238,0,0,37,10,10,10,10,10,10,10,10.147999999999998,16.0604,13.501500000000002
11,Publish Meeting,10,15,0,12,0,10,2,4,0,0,4,10,0,4,0,10,4.8,6.973684210526316,3.8,1.9,33.473684210526315,0,0,42,10,10,10,10,10,10,10,10.147999999999998,43.707800000000006,24.128999999999998
12,Send notification,4,12,0,10,0,6,4,0,0,0,0,2,0,0,2,2,9,3.2857142857142856,7,2.5,29.57142857142857,0,0,13,4,4,4,4,4,4,4,4.0592,6.1693999999999996,4.7622
13,Signup,29,28,0,21,1,12,8,2,0,0,2,4,0,2,25,4,39,7.724409448818897,31.75,16.25,301.251968503937,0,0,128,29,29,29,29,29,29,29,29.42920000000001,161.17119999999994,92.8732
14,Submit comments to assigned task,7,12,0,9,1,7,1,1,0,0,1,4,0,1,3,4,8,6.6,6.25,0,52.8,0,0,28,7,7,7,7,7,7,7,7.1036,26.220700000000004,15.291099999999998
15,View Pending Tasks,7,13,0,10,9,0,1,0,0,1,0,1,0,1,6,1,30,9.217391304347826,23,11,276.5217391304348,0,0,26,7,7,7,7,7,7,7,7.1036,30.112400000000004,16.0891
16,View Status of Submitted Comment,5,10,0,7,0,7,0,0,0,0,0,5,0,0,0,5,3.2,7,2.2,1,22.400000000000002,0,0,17,5,5,5,5,5,5,5,5.074,15.058,10.0615
17,View assigned tasks,5,10,0,7,3,4,0,0,0,1,0,2,0,1,3,2,8,3.5454545454545454,5.5,3.5,28.363636363636363,0,0,16,5,5,5,5,5,5,5,5.074,5.7768,5.881500000000001
18,View meeting,5,10,0,7,0,7,0,0,0,0,0,5,0,0,0,5,3.2,7,2.2,1,22.400000000000002,0,0,16,5,5,5,5,5,5,5,5.074,15.058,10.0615
