id,path,functional,transactional,path_length,diagram,useCase
1,Contractor->websites tab->query crawling list of websites->List of websites,EQ,CTRL|INT,undefined,Show the website,Show the website
2,Contractor->websites tab->query crawling list of websites->websites,EI,CTRL|DM|EI,undefined,Show the website,Show the website
3,Contractor->List of websites->display confirm tab->confirm dialog,EQ,CTRL|INT,undefined,Show the website,Show the website
