id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:input data is not currect message->User:input data is not currect message,Update attribute of already available courses,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#User:update success message->User:update success message,Update attribute of already available courses,CTRL;EXTCLL;INT,2,0,2,1,4
3,stl#User:requirements lists->User:requirements lists,Update attribute of already available courses,CTRL;EXTCLL;INT,2,0,2,1,4
4,stl#User:update fails->User:update fails,Update attribute of already available courses,CTRL;EXTCLL;INT,2,0,2,1,4
5,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:input data is not currect message,Update attribute of already available courses,TRAN_NA,4,0,3,3,12
6,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:requirements lists,Update attribute of already available courses,TRAN_NA,4,1,2.3333333333333335,3,9.333333333333334
7,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:course,Update attribute of already available courses,TRAN_NA,4,1,2.6666666666666665,3,10.666666666666666
8,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:update courses to db->update courses to db:update fails,Update attribute of already available courses,TRAN_NA,5,1,2.5,4,12.5
9,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:update courses to db->update courses to db:show confirmation course is updated->show confirmation course is updated:update success message,Update attribute of already available courses,TRAN_NA,6,1,2.8,5,16.799999999999997
10,stl#User:add new course pageupdate source page->User:add new course pageupdate source page->add new course pageupdate source page:check correctness of the input->check correctness of the input:update courses to db->update courses to db:course,Update attribute of already available courses,TRAN_NA,5,2,2.75,4,13.75
