id,path,transactional,path_length,diagram,useCase
1,change mode->photo list->pop up photo connection error->photo,TRAN_NA,4,Use Case Model,Admin deletes photo
2,change mode->photo list->cancel deletion->select photos->confirm delete photos->photo,TRAN_NA,6,Use Case Model,Admin deletes photo
3,change mode->photo list->select photos->confirm delete photos->photo,TRAN_NA,5,Use Case Model,Admin deletes photo
4,Actor->photo list->pop up photo connection error->photo,CTRL,4,Use Case Model,Admin deletes photo
5,Actor->photo list->pop up photo connection error->photo,DM,4,Use Case Model,Admin deletes photo
6,Actor->photo list->pop up photo connection error->photo,EI,4,Use Case Model,Admin deletes photo
7,Actor->photo list->cancel deletion->select photos->confirm delete photos->photo,CTRL,6,Use Case Model,Admin deletes photo
8,Actor->photo list->cancel deletion->select photos->confirm delete photos->photo,DM,6,Use Case Model,Admin deletes photo
9,Actor->photo list->cancel deletion->select photos->confirm delete photos->photo,EI,6,Use Case Model,Admin deletes photo
10,Actor->photo list->select photos->confirm delete photos->photo,CTRL,5,Use Case Model,Admin deletes photo
11,Actor->photo list->select photos->confirm delete photos->photo,DM,5,Use Case Model,Admin deletes photo
12,Actor->photo list->select photos->confirm delete photos->photo,EI,5,Use Case Model,Admin deletes photo
