id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Actor,actor,1,0,Use Case Model,Admin deletes photo,
2,confirm delete photos,control,1,1,Use Case Model,Admin deletes photo,
3,photo,entity,0,2,Use Case Model,Admin deletes photo,
4,cancel deletion,control,1,1,Use Case Model,Admin deletes photo,
5,select photos,control,1,2,Use Case Model,Admin deletes photo,
6,pop up photo connection error,control,1,1,Use Case Model,Admin deletes photo,
7,change mode,control,1,0,Use Case Model,Admin deletes photo,
8,photo list,boundary,3,3,Use Case Model,Admin deletes photo,
