id,transaction,useCase,transactional,TL, DETs, TD, Arch_Diff
1,stl#App user:Bad driver reporting screen->App user:Bad driver reporting screen->Bad driver reporting screen:display success message,Upload video clip to bad driver recording DB,TRAN_NA,3,0,11,33
2,stl#App user:Mobile app->App user:Mobile app->Mobile app:send request with video file->send request with video file:receive file at node.js->receive file at node.js:Video,Upload video clip to bad driver recording DB,TRAN_NA,5,0,11,55
3,stl#App user:display failure message->App user:display failure message,Upload video clip to bad driver recording DB,CTRL,2,0,11,22
4,stl#App user:display success message->App user:display success message,Upload video clip to bad driver recording DB,CTRL,2,0,11,22
5,stl#App user:Email client->App user:Email client->Email client:display failure message,Upload video clip to bad driver recording DB,TRAN_NA,3,0,11,33
