id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Login Page->Check username and password->Facebook Service,FUNC_NA,CTRL|EXTIVK,4,undefined,1,0,2,Login,Login
2,User->Login Page->Check username and password->App Main Page,EQ,CTRL|INT,4,undefined,1,0,1,Login,Login
3,User->Login Page->Check username and password->User,EI,CTRL|DM|EI,4,undefined,1,1,1,Login,Login
