id,element,useCase,type,component
1,Admin:Invalid entered information,Add course,boundary,Invalidenteredinformation
2,Admin:Manage course page,Add course,boundary,Managecoursepage
3,Admin:home page,Add course,boundary,Managecoursepage
4,Process course information:Invalid entered information,Add course,boundary,Invalidenteredinformation
5,Manage course page:Process course information,Add course,boundary,Invalidenteredinformation
6,Manage course page:redirect to home page,Add course,boundary,Managecoursepage
7,Process course information:save course information into database,Add course,boundary,Invalidenteredinformation
8,save course information into database:course,Add course,boundary,Managecoursepage
9,redirect to home page:home page,Add course,boundary,Managecoursepage
10,stl#Admin:Invalid entered information,Add course,Stimulus,undefined
11,stl#Admin:Manage course page,Add course,Stimulus,undefined
12,stl#Admin:home page,Add course,Stimulus,undefined
13,Admin:delete course button,Delete course,boundary,deletecourse
14,Admin:delete success message,Delete course,boundary,deletecourse
15,Admin:Delete confirmation dialog,Delete course,boundary,Invalidenteredinformation
16,send email to attendees:Email protocol,Delete course,control,Emailprotocol
17,Delete confirmation dialog:delete course,Delete course,boundary,deletecourse
18,show delete confirmation box:Delete confirmation dialog,Delete course,boundary,Invalidenteredinformation
19,delete course:course,Delete course,boundary,deletecourse
20,delete course:send email to attendees,Delete course,control,Emailprotocol
21,delete course button:show delete confirmation box,Delete course,boundary,Invalidenteredinformation
22,send email to attendees:delete success message,Delete course,boundary,deletecourse
23,stl#Admin:delete course button,Delete course,Stimulus,undefined
24,stl#Admin:delete success message,Delete course,Stimulus,undefined
25,stl#Admin:Delete confirmation dialog,Delete course,Stimulus,undefined
26,User:Home page,Login,boundary,Homepage
27,User:course detail page,Login,boundary,Homepage
28,User:Login success information,Login,boundary,Invalidenteredinformation
29,User:Login invalid message,Login,boundary,Invalidenteredinformation
30,User:Login page,Login,boundary,Homepage
31,Redirect to home page:Home page,Login,boundary,Homepage
32,verify login information:Login invalid message,Login,boundary,Invalidenteredinformation
33,Login page:verify login information,Login,boundary,Invalidenteredinformation
34,Login page:Redirect to home page,Login,boundary,Homepage
35,update role:Login success information,Login,boundary,Invalidenteredinformation
36,update role:cache,Login,entity,cache
37,verify login information:update role,Login,control,updaterole
38,verify login information:user,Login,entity,user
39,stl#User:Home page,Login,Stimulus,undefined
40,stl#User:course detail page,Login,Stimulus,undefined
41,stl#User:Login success information,Login,Stimulus,undefined
42,stl#User:Login invalid message,Login,Stimulus,undefined
43,stl#User:Login page,Login,Stimulus,undefined
44,Admin:Invalid course information,Modify course,boundary,Invalidenteredinformation
45,Admin:home page,Modify course,boundary,Homepage
46,Admin:Course management page,Modify course,control,course
47,Redirect to home page:Email protocol,Modify course,control,Emailprotocol
48,Course management page:Redirect to home page,Modify course,boundary,Homepage
49,Course management page:verify course information,Modify course,boundary,Invalidenteredinformation
50,Invalid course information:delete course,Modify course,control,course
51,verify course information:Invalid course information,Modify course,boundary,Invalidenteredinformation
52,Redirect to home page:home page,Modify course,boundary,Homepage
53,delete course:Redirect to home page,Modify course,boundary,Homepage
54,delete course:course,Modify course,control,course
55,save course info:course,Modify course,control,course
56,verify course information:save course info,Modify course,control,course
57,stl#Admin:Invalid course information,Modify course,Stimulus,undefined
58,stl#Admin:home page,Modify course,Stimulus,undefined
59,stl#Admin:Course management page,Modify course,Stimulus,undefined
60,Attendee:Home page,Register course,boundary,Homepage
61,Attendee:Payment page,Register course,boundary,Homepage
62,Attendee:registration success,Register course,boundary,Invalidenteredinformation
63,Attendee:Course detail page,Register course,entity,course
64,Send out confirmation email:Email protocol,Register course,control,Emailprotocol
65,EventBrite:receive payment result,Register course,boundary,receivepaymentresult
66,EventBrite:bring up payment page,Register course,boundary,Homepage
67,setupPayment:EventBrite,Register course,boundary,receivepaymentresult
68,make payment:EventBrite,Register course,boundary,receivepaymentresult
69,Course detail page:setupPayment,Register course,boundary,receivepaymentresult
70,Course detail page:Redirect to home page,Register course,boundary,Homepage
71,Redirect to home page:Home page,Register course,boundary,Homepage
72,Payment page:make payment,Register course,boundary,receivepaymentresult
73,bring up payment page:Payment page,Register course,boundary,Homepage
74,Send out confirmation email:registration success,Register course,boundary,receivepaymentresult
75,receive payment result:Send out confirmation email,Register course,boundary,Invalidenteredinformation
76,setupPayment:course,Register course,entity,course
77,stl#Attendee:Home page,Register course,Stimulus,undefined
78,stl#Attendee:Payment page,Register course,Stimulus,undefined
79,stl#Attendee:registration success,Register course,Stimulus,undefined
80,stl#Attendee:Course detail page,Register course,Stimulus,undefined
81,stl#EventBrite:receive payment result,Register course,Stimulus,undefined
82,stl#EventBrite:bring up payment page,Register course,Stimulus,undefined
83,send email to trianer:Email protocol,Request new course,control,Emailprotocol
84,User:home page,Request new course,boundary,Homepage
85,User:Log out button,Request new course,boundary,Logoutbutton
86,User:course information is no t valid message,Request new course,boundary,Invalidenteredinformation
87,Log out button:clear local cache,Request new course,entity,cache
88,clear local cache:cache,Request new course,entity,cache
89,clear local cache:home page,Request new course,boundary,Homepage
90,save course information for review:course information is no t valid message,Request new course,boundary,Invalidenteredinformation
