id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:View collaboration graph page->User:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button->Choose one of graph and Click the View button:Confirmation page->Confirmation page:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button,View collaboration graph,6,0,5,0,0
2,stl#User:View collaboration graph page->User:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button->Choose one of graph and Click the View button:Confirmation page->Confirmation page:Homepage,View collaboration graph,5,1,3,0,0
3,stl#User:Homepage->User:Homepage,View collaboration graph,2,1,0,0,0
