id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,5,4,NaN,undefined,NaN
2,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
3,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
4,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,6,5,NaN,undefined,NaN
5,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
6,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,5,4,NaN,undefined,NaN
7,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
8,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
9,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
10,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,5,4,NaN,undefined,NaN
11,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
12,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
13,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,6,5,NaN,undefined,NaN
14,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
15,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,5,4,NaN,undefined,NaN
16,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
17,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Log In Screen->Log In Screen:Verify Username,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
18,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log Out of Account,TRAN_NA,7,6,NaN,undefined,NaN
