id,element,useCase,type,component
1,Actor:Search Result Page,Search by event,control,Result
2,Actor:Show Empty Result Page,Search by event,control,Result
3,Actor:Search Event Homepage,Search by event,control,Searchbox
4,Event Collection:Pop up daabase Error Message,Search by event,boundary,cameraroll
5,Event Collection:Search Result Page,Search by event,control,Result
6,Show Empty Result Page:Event Collection,Search by event,boundary,event
7,Search API:Event Collection,Search by event,boundary,event
8,Perform Default Search:Search Event Homepage,Search by event,control,Searchbox
9,Valid Input Text:Perform Default Search,Search by event,control,Searchbox
10,Pop up daabase Error Message:Perform Default Search,Search by event,control,Searchbox
11,Pop up Server Error Message:Search Event Homepage,Search by event,control,Searchbox
12,Search API:Pop up Server Error Message,Search by event,boundary,cameraroll
13,Search API:Valid Input Text,Search by event,control,Adminpage
14,Search Result Page:Search API,Search by event,control,Searchbox
15,Search Event Homepage:Valid Input Text,Search by event,control,Adminpage
16,User:Search Event Homepage,Search by event,control,Searchbox
17,User:Search Result Page,Search by event,control,Result
18,User:Show Empty Result Page,Search by event,control,Result
19,stl#Actor:Search Result Page,Search by event,Stimulus,undefined
20,stl#Actor:Show Empty Result Page,Search by event,Stimulus,undefined
21,stl#Actor:Search Event Homepage,Search by event,Stimulus,undefined
22,stl#User:Search Event Homepage,Search by event,Stimulus,undefined
23,stl#User:Search Result Page,Search by event,Stimulus,undefined
24,stl#User:Show Empty Result Page,Search by event,Stimulus,undefined
