id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Valet:display spinner while saving information->Valet:display spinner while saving information,Register as Valet,2,0,1,0,0
2,stl#Valet:system error when saving registration information->Valet:system error when saving registration information,Register as Valet,2,0,1,0,0
3,stl#Valet:registration information invalid message->Valet:registration information invalid message,Register as Valet,2,1,0,0,0
4,stl#Valet:management empolyee page->Valet:management empolyee page,Register as Valet,2,0,1,0,0
5,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:display spinner while saving information,Register as Valet,4,2,1,0,0
6,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:duplicate registration information,Register as Valet,4,3,0,0,0
7,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:employee,Register as Valet,4,2,1,0,0
8,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:registration information invalid message,Register as Valet,4,3,0,0,0
9,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:employee,Register as Valet,5,2,1,1,0
10,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:system error message,Register as Valet,5,2,1,1,0
11,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:successfully save registration information->successfully save registration information:navigate to manage employee page->navigate to manage employee page:management empolyee page,Register as Valet,7,3,2,1,0
12,stl#Valet:registration page->Valet:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:system error when saving registration information,Register as Valet,5,2,1,1,0
13,stl#Valet:duplicate registration information->Valet:duplicate registration information,Register as Valet,2,1,0,0,0
14,stl#Valet:successfully save registration information->Valet:successfully save registration information->successfully save registration information:navigate to manage employee page->navigate to manage employee page:management empolyee page,Register as Valet,4,1,2,0,0
15,stl#Valet:system error message->Valet:system error message,Register as Valet,2,0,1,0,0
16,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:display spinner while saving information,Register as Valet,6,4,1,0,0
17,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:duplicate registration information,Register as Valet,6,5,0,0,0
18,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:employee,Register as Valet,6,4,1,0,0
19,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:registration information invalid message,Register as Valet,6,5,0,0,0
20,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:employee,Register as Valet,7,4,1,1,0
21,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:system error message,Register as Valet,7,4,1,1,0
22,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:successfully save registration information->successfully save registration information:navigate to manage employee page->navigate to manage employee page:management empolyee page,Register as Valet,9,5,2,1,0
23,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:system error when saving registration information,Register as Valet,7,4,1,1,0
