id,path,transactional,path_length,diagram,useCase
1,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,CTRL,4,Receive Coupon,Receive Coupon - iOS
2,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,EXTCLL,4,Receive Coupon,Receive Coupon - iOS
3,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,INT,4,Receive Coupon,Receive Coupon - iOS
4,Employee->Check GPS->GPS not work page,CTRL,3,Receive Coupon,Receive Coupon - iOS
5,Employee->Check GPS->GPS not work page,EXTCLL,3,Receive Coupon,Receive Coupon - iOS
6,Employee->Check GPS->GPS not work page,INT,3,Receive Coupon,Receive Coupon - iOS
7,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,CTRL,4,Receive Coupon,Receive Coupon - iOS
8,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,DM,4,Receive Coupon,Receive Coupon - iOS
9,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,EI,4,Receive Coupon,Receive Coupon - iOS
10,Employee->Coupon Notification Popup Window->Redeem,TRAN_NA,3,Receive Coupon,Receive Coupon - iOS
11,Employee->Coupon Notification Popup Window->Cancel,TRAN_NA,3,Receive Coupon,Receive Coupon - iOS
12,Employee->check internet->Geo fence->Coupon Notification Popup Window,CTRL,4,Receive Coupon,Receive Coupon - iOS
13,Employee->check internet->Geo fence->Coupon Notification Popup Window,EXTCLL,4,Receive Coupon,Receive Coupon - iOS
14,Employee->check internet->Geo fence->Coupon Notification Popup Window,INT,4,Receive Coupon,Receive Coupon - iOS
15,Employee->check internet->Coupon Notification Popup Window,CTRL,3,Receive Coupon,Receive Coupon - iOS
16,Employee->check internet->Coupon Notification Popup Window,EXTCLL,3,Receive Coupon,Receive Coupon - iOS
17,Employee->check internet->Coupon Notification Popup Window,INT,3,Receive Coupon,Receive Coupon - iOS
18,Employee->check internet->Fail to connect internet page,CTRL,3,Receive Coupon,Receive Coupon - iOS
19,Employee->check internet->Fail to connect internet page,EXTCLL,3,Receive Coupon,Receive Coupon - iOS
20,Employee->check internet->Fail to connect internet page,INT,3,Receive Coupon,Receive Coupon - iOS
21,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,CTRL,4,Receive Coupon,Receive Coupon - iOS
22,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,INT,4,Receive Coupon,Receive Coupon - iOS
23,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,CTRL,4,Receive Coupon,Receive Coupon - iOS
24,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,DM,4,Receive Coupon,Receive Coupon - iOS
25,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,EI,4,Receive Coupon,Receive Coupon - iOS
