id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Actor->Show Empty Result Page->Event Collection->Search Result Page,FUNC_NA,TRAN_NA,4,undefined,0,1,1,Use Case Model,Search by event
2,Actor->Show Empty Result Page->Event Collection->Pop up daabase Error Message->Perform Default Search->Search Event Homepage,FUNC_NA,TRAN_NA,6,undefined,2,1,1,Use Case Model,Search by event
3,Actor->Search Result Page->Search API->Valid Input Text->Perform Default Search->Search Event Homepage,EQ,CTRL|INT,6,undefined,3,0,1,Use Case Model,Search by event
4,Actor->Search Result Page->Search API->Event Collection->Pop up daabase Error Message->Perform Default Search->Search Event Homepage,FUNC_NA,CTRL|DM|EQ|INT,7,undefined,3,1,1,Use Case Model,Search by event
5,Actor->Search Result Page->Search API->Pop up Server Error Message->Search Event Homepage,EQ,CTRL|INT,5,undefined,2,0,1,Use Case Model,Search by event
