id,element,useCase,type,component
1,onClick,About,undefined,C.ss115.ss
2,run,About,undefined,C.ss72.ss
3,setTextLabelCPU,About,undefined,C.ss60.ss
4,getCPUTotalP,About,undefined,C.ss61.ss
5,setTextLabelCPU,About,undefined,C.ss60.ss
6,getMemTotal,About,undefined,C.ss61.ss
7,setTextLabelMemory,About,undefined,C.ss60.ss
8,getMemTotal,About,undefined,C.ss61.ss
9,setTextLabelMemory,About,undefined,C.ss60.ss
10,getMemTotal,About,undefined,C.ss61.ss
11,setTextLabelMemory,About,undefined,C.ss60.ss
12,getCached,About,undefined,C.ss61.ss
13,setTextLabelMemory,About,undefined,C.ss60.ss
14,getMemTotal,About,undefined,C.ss61.ss
15,run,About,undefined,C.ss74.ss
16,run,About,undefined,C.ss73.ss
17,getProcesses,About,undefined,C.ss61.ss
18,onDrawCustomised,About,undefined,C.ss62.ss
19,isRecording,About,undefined,C.ss61.ss
20,onSurfaceTextureUpdated,About,undefined,C.ss81.ss
21,read,About,undefined,C.ss61.ss
22,run,About,undefined,C.ss72.ss
23,getCPUTotalP,About,undefined,C.ss61.ss
24,setTextLabelCPU,About,undefined,C.ss60.ss
25,getCPUAMP,About,undefined,C.ss61.ss
26,setTextLabelCPU,About,undefined,C.ss60.ss
27,getMemUsed,About,undefined,C.ss61.ss
28,setTextLabelMemory,About,undefined,C.ss60.ss
29,getMemTotal,About,undefined,C.ss61.ss
30,setTextLabelMemory,About,undefined,C.ss60.ss
31,getMemTotal,About,undefined,C.ss61.ss
32,setTextLabelMemory,About,undefined,C.ss60.ss
33,getMemTotal,About,undefined,C.ss61.ss
34,setTextLabelMemory,About,undefined,C.ss60.ss
35,getMemTotal,About,undefined,C.ss61.ss
36,setTextLabelMemory,About,undefined,C.ss60.ss
37,getMemTotal,About,undefined,C.ss61.ss
38,run,About,undefined,C.ss74.ss
39,run,About,undefined,C.ss73.ss
40,onDrawCustomised,About,undefined,C.ss62.ss
41,getProcesses,About,undefined,C.ss61.ss
42,onSurfaceTextureUpdated,About,undefined,C.ss81.ss
43,read,About,undefined,C.ss61.ss
44,run,About,undefined,C.ss72.ss
45,getCPUTotalP,About,undefined,C.ss61.ss
46,setTextLabelCPU,About,undefined,C.ss60.ss
47,getCPUAMP,About,undefined,C.ss61.ss
48,setTextLabelCPU,About,undefined,C.ss60.ss
49,getMemUsed,About,undefined,C.ss61.ss
50,setTextLabelMemory,About,undefined,C.ss60.ss
51,getMemTotal,About,undefined,C.ss61.ss
52,setTextLabelMemory,About,undefined,C.ss60.ss
53,getMemTotal,About,undefined,C.ss61.ss
54,setTextLabelMemory,About,undefined,C.ss60.ss
55,getMemFree,About,undefined,C.ss61.ss
56,setTextLabelMemory,About,undefined,C.ss60.ss
57,getMemTotal,About,undefined,C.ss61.ss
58,setTextLabelMemory,About,undefined,C.ss60.ss
59,getMemTotal,About,undefined,C.ss61.ss
60,run,About,undefined,C.ss73.ss
61,run,About,undefined,C.ss74.ss
62,onDrawCustomised,About,undefined,C.ss62.ss
63,getProcesses,About,undefined,C.ss61.ss
64,onSurfaceTextureUpdated,About,undefined,C.ss81.ss
65,read,About,undefined,C.ss61.ss
66,onPause,About,undefined,C.ss60.ss
67,onClick,About,undefined,C.ss66.ss
68,onCreate,About,undefined,R.ss13.ss
69,restrictPercentage,About,undefined,C.ss61.ss
70,onSaveInstanceState,About,undefined,C.ss60.ss
71,read,About,undefined,C.ss61.ss
72,onStop,About,undefined,C.ss60.ss
73,restrictPercentage,About,undefined,C.ss61.ss
