NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,15,154,33,30,0.09090909090909091,0.1,3,1,5,0,1,257,72,0,4.666666666666667,0.45454545454545453,0.15151515151515152,0,0.030303030303030304,7.787878787878788,0.45454545454545453,9.900000000000002,0,15,33,211,75,33,33,15,261,72,72,257,9.900000000000002,4.666666666666667,1,0.45454545454545453,0,0,30,0.30000000000000004,0.7878787878787878,0.1,33,3,0,1,154,5,15,257,4.666666666666667,0.15151515151515152,0.45454545454545453,15.575757575757576,15.575757575757576,33,0.45454545454545453,33,33,257,4.666666666666667,0.15151515151515152,154
