id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,R.ss,0,0,0,0,0,0
2,C.ss,0,0,0,0,0,0
3,EntityResolver.ss,0,0,0,0,0,0
4,XmlPullParser.ss,0,0,0,0,0,0
