id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->document view button->validate login information->load documents->document,EI,CTRL|DM|EI,5,undefined,2,1,1,Secure File Management View Process,Secure File Management View Process
2,User->document view button->validate login information->load documents->document view page,EQ,CTRL|INT,5,undefined,2,0,1,Secure File Management View Process,Secure File Management View Process
3,User->document view button->validate login information->login,EI,CTRL|DM|EI,4,undefined,1,1,1,Secure File Management View Process,Secure File Management View Process
4,User->document view page->query document->document,EI,CTRL|DM|EI,4,undefined,1,1,1,Secure File Management View Process,Secure File Management View Process
5,User->document view page->query document->Display error message->viewing document error message,EQ,CTRL|INT,5,undefined,2,0,1,Secure File Management View Process,Secure File Management View Process
6,User->document view page->query document->document detail page,EQ,CTRL|INT,4,undefined,1,0,1,Secure File Management View Process,Secure File Management View Process
