id,path,functional,transactional,path_length,diagram,useCase
1,User->switch detail page->update switch status->Switch,EI,CTRL|DM|EI,undefined,Swith on/off switches,Swith on/off switches
2,User->switch detail page->update switch status->Error message when updating switchs->Error message of updating,EQ,CTRL|INT,undefined,Swith on/off switches,Swith on/off switches
3,User->List of switches->update list of switch->Switch,EI,CTRL|DM|EI,undefined,Swith on/off switches,Swith on/off switches
4,User->List of switches->update list of switch->switch detail page,EQ,CTRL|INT,undefined,Swith on/off switches,Swith on/off switches
