id,path,functional,transactional,path_length,diagram,useCase
1,customer->comment and concerns panel->save comments/concerns->successful communication message,EQ,CTRL|INT,undefined,Private message,Private message
2,customer->comment and concerns panel->save comments/concerns->message,EI,CTRL|DM|EI,undefined,Private message,Private message
3,customer->chat button->display chat panel->comment and concerns panel,EQ,CTRL|INT,undefined,Private message,Private message
