id,element,useCase,type,component
1,User:selects the "Save" Button,Edit User Profile,boundary,selecttheappropriatepostings
2,User:enters in the new values ,Edit User Profile,boundary,entersinthenewvalues
3,User:Homepage,Edit User Profile,boundary,Homepage
4,informs the User of the success:Homepage,Edit User Profile,boundary,Homepage
5,saves the data in the database:User Profile db,Edit User Profile,boundary,selecttheappropriatepostings
6,enters in the new values :saves the data in the database,Edit User Profile,control,markstheuseraseitherqualifiedunqualifiedorprocessing
7,saves the data in the database:informs the User of the success,Edit User Profile,control,markstheuseraseitherqualifiedunqualifiedorprocessing
8,selects the "Save" Button:saves the data in the database,Edit User Profile,control,markstheuseraseitherqualifiedunqualifiedorprocessing
9,stl#User:selects the "Save" Button,Edit User Profile,Stimulus,undefined
10,stl#User:enters in the new values ,Edit User Profile,Stimulus,undefined
11,stl#User:Homepage,Edit User Profile,Stimulus,undefined
