id,path,functional,transactional,path_length,diagram,useCase
1,User->cancel button->cancel selections->recommendation list,EQ,CTRL|INT,undefined,Accept/Reject recommendation letter,Accept/Reject recommendation letter
2,User->recommendation list->Save the selected recommendation letter->Display recommendation letter->profile page,EQ,CTRL|INT,undefined,Accept/Reject recommendation letter,Accept/Reject recommendation letter
3,User->recommendation list->Save the selected recommendation letter->recommendation letter,EI,CTRL|DM|EI,undefined,Accept/Reject recommendation letter,Accept/Reject recommendation letter
