id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,User List,boundary,0,2,Suspend User - Confirm,Suspend User - Confirm,
2,Suspend User,control,2,1,Suspend User - Confirm,Suspend User - Confirm,
3,Confirm Dialog,boundary,1,2,Suspend User - Confirm,Suspend User - Confirm,
4,Prompt confirm dialog,control,1,1,Suspend User - Confirm,Suspend User - Confirm,
5,Click user suspend button,boundary,1,1,Suspend User - Confirm,Suspend User - Confirm,
6,User,entity,0,1,Suspend User - Confirm,Suspend User - Confirm,
7,User,actor,3,0,Suspend User - Confirm,Suspend User - Confirm,
