id,element,useCase,type,component
99,stl#Weight loser:redirect to login page,Login,Stimulus,undefined
100,stl#Weight loser:credential already exist,Login,Stimulus,undefined
101,stl#Weight loser:Home page,Login,Stimulus,undefined
102,stl#Weight loser:exceed the time limite,Login,Stimulus,undefined
103,stl#Weight loser:"URL expired" message,Login,Stimulus,undefined
104,stl#Weight loser:invlid pattern,Login,Stimulus,undefined
105,stl#Weight loser:login page,Login,Stimulus,undefined
106,stl#Weight loser:new password page,Login,Stimulus,undefined
107,stl#Weight loser:email doesn't exist,Login,Stimulus,undefined
108,stl#Weight loser:forgot password page,Login,Stimulus,undefined
109,Weight loser:add new weight page,Login via facebook,boundary,Theweightloseraddonesponsorsuccessfullymessage
110,Weight loser:display success message,Login via facebook,boundary,Theweightloseraddonesponsorsuccessfullymessage
111,Weight loser:login facebook button,Login via facebook,boundary,errorinaccessfacebookinformation
112,Weight loser:invalid error message,Login via facebook,boundary,invlidpattern
113,get information from facebook:facebook,Login via facebook,boundary,errorinaccessfacebookinformation
114,add new weight page:check if response contains user inform,Login via facebook,boundary,errorinaccessfacebookinformation
115,get information from facebook:add new weight page,Login via facebook,boundary,Theweightloseraddonesponsorsuccessfullymessage
116,add user into the system if not registered:redirect to homepage,Login via facebook,boundary,Homepage
117,add user into the system if not registered:user,Login via facebook,entity,user
118,check if response contains user inform:add user into the system if not registered,Login via facebook,control,redirecttheusertocreatgoalpage
119,check if response contains user inform:invalid error message,Login via facebook,boundary,invlidpattern
120,get information from facebook:check if response contains user inform,Login via facebook,boundary,errorinaccessfacebookinformation
121,redirect to homepage:display success message,Login via facebook,boundary,Theweightloseraddonesponsorsuccessfullymessage
122,login facebook button:get information from facebook,Login via facebook,boundary,errorinaccessfacebookinformation
123,redirect to homepage:goal,Login via facebook,entity,goal
124,stl#Weight loser:add new weight page,Login via facebook,Stimulus,undefined
125,stl#Weight loser:display success message,Login via facebook,Stimulus,undefined
126,stl#Weight loser:login facebook button,Login via facebook,Stimulus,undefined
127,stl#Weight loser:invalid error message,Login via facebook,Stimulus,undefined
128,send an activation link to user's email:Email protocol,Register,actor,emailprototocol
129,Weight loser:login page,Register,boundary,Homepage
130,Weight loser:error message,Register,boundary,Homepage
131,Weight loser:account creation page,Register,control,redirecttheusertocreatgoalpage
132,Weight loser:Confirmation message,Register,boundary,errorinaccessfacebookinformation
133,Weight loser:redundant registration error,Register,boundary,errorinaccessfacebookinformation
134,redirect to the account creation page:facebook,Register,boundary,errorinaccessfacebookinformation
135,show confirmation message:Confirmation message,Register,boundary,errorinaccessfacebookinformation
136,account creation page:validate the entered information for redundancy,Register,boundary,errorinaccessfacebookinformation
137,redirect to the account creation page:account creation page,Register,control,redirecttheusertocreatgoalpage
138,validate the entered information for redundancy:error message,Register,boundary,Homepage
139,login page:redirect to the account creation page,Register,control,redirecttheusertocreatgoalpage
140,validate the entered information for redundancy:redundant registration error,Register,boundary,errorinaccessfacebookinformation
141,send an activation link to user's email:user,Register,entity,user
142,send an activation link to user's email:show confirmation message,Register,boundary,errorinaccessfacebookinformation
143,validate the entered information for redundancy:send an activation link to user's email,Register,boundary,errorinaccessfacebookinformation
144,stl#Weight loser:login page,Register,Stimulus,undefined
145,stl#Weight loser:error message,Register,Stimulus,undefined
146,stl#Weight loser:account creation page,Register,Stimulus,undefined
147,stl#Weight loser:Confirmation message,Register,Stimulus,undefined
148,stl#Weight loser:redundant registration error,Register,Stimulus,undefined
149,Weight loser:congradulation message,achieve goal,boundary,Theweightloseraddonesponsorsuccessfullymessage
150,Weight loser:access information on facebook error,achieve goal,boundary,errorinaccessfacebookinformation
151,Weight loser:wieght detail page,achieve goal,control,findcurrentweightdetail
152,send out emails to charities and sponsors:email protocol,achieve goal,actor,emailprototocol
153,access user info:facebook,achieve goal,boundary,errorinaccessfacebookinformation
154,post on facebook:facebook,achieve goal,boundary,errorinaccessfacebookinformation
155,displays a congradulatory message on facebook:facebook,achieve goal,boundary,errorinaccessfacebookinformation
156,access user info:access information on facebook error,achieve goal,boundary,errorinaccessfacebookinformation
157,access user info:post on facebook,achieve goal,boundary,errorinaccessfacebookinformation
158,congradulation message:access user info,achieve goal,boundary,errorinaccessfacebookinformation
159,displays a congradulatory message on facebook:congradulation message,achieve goal,boundary,Theweightloseraddonesponsorsuccessfullymessage
160,find current weight detail:displays a congradulatory message on facebook,achieve goal,boundary,errorinaccessfacebookinformation
161,find current weight detail:weight information,achieve goal,boundary,errorinaccessfacebookinformation
162,wieght detail page:find current weight detail,achieve goal,control,findcurrentweightdetail
163,post on facebook:send out emails to charities and sponsors,achieve goal,boundary,Theweightloseraddonesponsorsuccessfullymessage
164,stl#Weight loser:congradulation message,achieve goal,Stimulus,undefined
165,stl#Weight loser:access information on facebook error,achieve goal,Stimulus,undefined
166,stl#Weight loser:wieght detail page,achieve goal,Stimulus,undefined
167,Weight loser:add charity organization button,choose charity organization,boundary,invokeaddcharityusecase
168,Weight loser:access information on facebook error,choose charity organization,boundary,errorinaccessfacebookinformation
169,Weight loser:suggested charity list,choose charity organization,boundary,invokeaddcharityusecase
170,Weight loser:charity list,choose charity organization,boundary,invokeaddcharityusecase
171,send out emails to charities and sponsors:email protocol,choose charity organization,actor,emailprototocol
172,add charity to goal:facebook,choose charity organization,boundary,errorinaccessfacebookinformation
173,post on facebook:facebook,choose charity organization,boundary,errorinaccessfacebookinformation
174,displays a congradulatory message on facebook:facebook,choose charity organization,boundary,errorinaccessfacebookinformation
175,add charity to goal:access information on facebook error,choose charity organization,boundary,errorinaccessfacebookinformation
176,add charity organization button:show a list of available charity,choose charity organization,boundary,invokeaddcharityusecase
177,add charity to goal:goal,choose charity organization,entity,goal
178,add charity to goal:post on facebook,choose charity organization,boundary,errorinaccessfacebookinformation
179,charity list:add charity to goal,choose charity organization,boundary,invokeaddcharityusecase
180,show a list of available charity:charity list,choose charity organization,boundary,invokeaddcharityusecase
181,suggested charity list:charity list,choose charity organization,boundary,invokeaddcharityusecase
182,displays a congradulatory message on facebook:charity list,choose charity organization,boundary,invokeaddcharityusecase
183,show a list of available charity:charity list,choose charity organization,boundary,invokeaddcharityusecase
184,show a list of available charity:displays a congradulatory message on facebook,choose charity organization,boundary,errorinaccessfacebookinformation
185,post on facebook:send out emails to charities and sponsors,choose charity organization,boundary,Theweightloseraddonesponsorsuccessfullymessage
186,show a list of available charity:suggested charity list,choose charity organization,boundary,invokeaddcharityusecase
187,stl#Weight loser:add charity organization button,choose charity organization,Stimulus,undefined
188,stl#Weight loser:access information on facebook error,choose charity organization,Stimulus,undefined
189,stl#Weight loser:suggested charity list,choose charity organization,Stimulus,undefined
190,stl#Weight loser:charity list,choose charity organization,Stimulus,undefined
191,Weight loser:goal has some sponsors,delete goal,entity,goal
192,Weight loser:delete goal button on goal track page,delete goal,control,redirecttheusertocreatgoalpage
193,Weight loser:Confirmation Window,delete goal,boundary,errorinaccessfacebookinformation
194,shows confirmation:Confirmation Window,delete goal,boundary,errorinaccessfacebookinformation
195,check that goal has no sponsor:sponsor info,delete goal,boundary,errorinaccessfacebookinformation
196,check that goal has no sponsor:goal has some sponsors,delete goal,entity,goal
197,check that goal has no sponsor:shows confirmation,delete goal,boundary,errorinaccessfacebookinformation
198,delete goal button on goal track page:check that goal has no sponsor,delete goal,control,redirecttheusertocreatgoalpage
199,stl#Weight loser:goal has some sponsors,delete goal,Stimulus,undefined
200,stl#Weight loser:delete goal button on goal track page,delete goal,Stimulus,undefined
201,stl#Weight loser:Confirmation Window,delete goal,Stimulus,undefined
202,Financial officer:goal detail display with transactions,monitor payment,entity,transaction
203,Financial officer:success message,monitor payment,boundary,Theweightloseraddonesponsorsuccessfullymessage
204,Financial officer:Payment information page,monitor payment,boundary,errorinaccessfacebookinformation
205,Financial officer:Invalid transaction message,monitor payment,entity,transaction
206,Financial officer:report page,monitor payment,boundary,Homepage
207,show message the money has been sent to charity:external charity,monitor payment,boundary,invokeaddcharityusecase
208,sends detail transactions to sponsors via email:sponsors,monitor payment,boundary,Theweightloseraddonesponsorsuccessfullymessage
209,approve the transaction:Invalid transaction message,monitor payment,entity,transaction
210,show message the money has been sent to charity:Payment information page,monitor payment,boundary,errorinaccessfacebookinformation
211,approve the transaction:sends detail transactions to sponsors via email,monitor payment,entity,transaction
212,approve the transaction:transaction,monitor payment,entity,transaction
213,show message the money has been sent to charity:approve the transaction,monitor payment,entity,transaction
214,checked achived and failed goals:goal info,monitor payment,entity,goal
215,checked achived and failed goals:generate the report of the transactions,monitor payment,entity,transaction
216,report page:checked achived and failed goals,monitor payment,control,redirecttheusertocreatgoalpage
217,generate the report of the transactions:goal detail display with transactions,monitor payment,entity,transaction
218,generate the report of the transactions:update the transaction status "completed",monitor payment,entity,transaction
219,sends detail transactions to sponsors via email:success message,monitor payment,boundary,Theweightloseraddonesponsorsuccessfullymessage
220,update the transaction status "completed":show message the money has been sent to charity,monitor payment,boundary,invokeaddcharityusecase
221,update the transaction status "completed":transaction,monitor payment,entity,transaction
222,stl#Financial officer:goal detail display with transactions,monitor payment,Stimulus,undefined
223,stl#Financial officer:success message,monitor payment,Stimulus,undefined
224,stl#Financial officer:Payment information page,monitor payment,Stimulus,undefined
225,stl#Financial officer:Invalid transaction message,monitor payment,Stimulus,undefined
226,stl#Financial officer:report page,monitor payment,Stimulus,undefined
227,redirects to the sponsors to Paypal:Paypal,respond to a sponsorship request,entity,goal
228,redirects to the sponsors to Paypal:Paypal,respond to a sponsorship request,entity,goal
229,Sponsor:Paypal page,respond to a sponsorship request,boundary,Homepage
230,Sponsor:error in receiving information from paypal,respond to a sponsorship request,boundary,errorinaccessfacebookinformation
231,Sponsor:pledge money page,respond to a sponsorship request,boundary,Homepage
232,Sponsor:error in the amount of money to donate,respond to a sponsorship request,boundary,errorinaccessfacebookinformation
233,Sponsor:the link for invitation,respond to a sponsorship request,boundary,errorinaccessfacebookinformation
234,Sponsor:remaining money options,respond to a sponsorship request,entity,transaction
235,Sponsor:thank you message and ask for registration,respond to a sponsorship request,entity,transaction
236,Sponsor:Invalid transaction message,respond to a sponsorship request,entity,transaction
237,display thank you message:email protocol,respond to a sponsorship request,actor,emailprototocol
238,ask the remaining money options:sponsors,respond to a sponsorship request,boundary,Theweightloseraddonesponsorsuccessfullymessage
239,store the transaction details:Invalid transaction message,respond to a sponsorship request,entity,transaction
240,Paypal page:store the transaction details,respond to a sponsorship request,entity,transaction
241,redirects to the sponsors to Paypal:Paypal page,respond to a sponsorship request,boundary,Homepage
242,ask the remaining money options:remaining money options,respond to a sponsorship request,entity,transaction
243,store the transaction details:ask the remaining money options,respond to a sponsorship request,entity,transaction
244,udpate the goal with donation:charity,respond to a sponsorship request,boundary,invokeaddcharityusecase
245,display thank you message:thank you message and ask for registration,respond to a sponsorship request,entity,transaction
246,remaining money options:display thank you message,respond to a sponsorship request,boundary,Theweightloseraddonesponsorsuccessfullymessage
247,redirects to the sponsors to Paypal:error in receiving information from paypal,respond to a sponsorship request,boundary,errorinaccessfacebookinformation
248,udpate the goal with donation:error in the amount of money to donate,respond to a sponsorship request,boundary,errorinaccessfacebookinformation
249,validate the link:goal info,respond to a sponsorship request,entity,goal
250,thank you message and ask for registration:invoke the "register" use case,respond to a sponsorship request,boundary,invokeaddcharityusecase
251,open the pledge money page:pledge money page,respond to a sponsorship request,boundary,Homepage
252,validate the link:open the pledge money page,respond to a sponsorship request,control,redirecttheusertocreatgoalpage
253,pledge money page:validates the details,respond to a sponsorship request,control,exceedthetimelimite
254,validates the details:redirects to the sponsors to Paypal,respond to a sponsorship request,control,redirecttheusertocreatgoalpage
255,remaining money options:udpate the goal with donation,respond to a sponsorship request,control,redirecttheusertocreatgoalpage
256,store the transaction details:transaction details,respond to a sponsorship request,entity,transaction
257,store the transaction details:transaction,respond to a sponsorship request,entity,transaction
258,the link for invitation:validate the link,respond to a sponsorship request,boundary,invlidpattern
259,validates the details:transaction,respond to a sponsorship request,entity,transaction
260,stl#Sponsor:Paypal page,respond to a sponsorship request,Stimulus,undefined
261,stl#Sponsor:error in receiving information from paypal,respond to a sponsorship request,Stimulus,undefined
262,stl#Sponsor:pledge money page,respond to a sponsorship request,Stimulus,undefined
263,stl#Sponsor:error in the amount of money to donate,respond to a sponsorship request,Stimulus,undefined
264,stl#Sponsor:the link for invitation,respond to a sponsorship request,Stimulus,undefined
265,stl#Sponsor:remaining money options,respond to a sponsorship request,Stimulus,undefined
266,stl#Sponsor:thank you message and ask for registration,respond to a sponsorship request,Stimulus,undefined
267,stl#Sponsor:Invalid transaction message,respond to a sponsorship request,Stimulus,undefined
268,Weight loser:goal detail display,track goal,entity,goal
269,Weight loser:goal has some sponsors,track goal,entity,goal
270,Weight loser:track goal button,track goal,entity,goal
271,show goals details:goal detail display,track goal,entity,goal
272,retrieve goal details:goal has some sponsors,track goal,entity,goal
273,retrieve goal details:goal info,track goal,entity,goal
274,retrieve goal details:show goals details,track goal,entity,goal
275,track goal button:retrieve goal details,track goal,entity,goal
276,stl#Weight loser:goal detail display,track goal,Stimulus,undefined
277,stl#Weight loser:goal has some sponsors,track goal,Stimulus,undefined
278,stl#Weight loser:track goal button,track goal,Stimulus,undefined
279,Weight loser:display success message,update weight,boundary,Theweightloseraddonesponsorsuccessfullymessage
280,Weight loser:charity list,update weight,boundary,invokeaddcharityusecase
281,Weight loser:update weight link,update weight,entity,weight
282,Weight loser:invalid error message,update weight,boundary,invlidpattern
283,Weight loser:add new weight page,update weight,entity,weight
284,The system open weight page:check the weight less than benchmark,update weight,entity,weight
285,The system open weight page:charity list,update weight,boundary,invokeaddcharityusecase
286,The system open weight page:add new weight page,update weight,entity,weight
287,update weight link:The system open weight page,update weight,entity,weight
288,add new weight page:charity list,update weight,boundary,invokeaddcharityusecase
289,add new weight page:check the weight less than benchmark,update weight,entity,weight
290,check the weight less than benchmark:update goal with new weight,update weight,entity,weight
291,check the weight less than benchmark:invalid error message,update weight,boundary,invlidpattern
292,check the weight less than benchmark:update the benchmark,update weight,control,updatethebenchmark
293,update goal with new weight:display success message,update weight,boundary,Theweightloseraddonesponsorsuccessfullymessage
294,update goal with new weight:goal,update weight,entity,goal
295,update the benchmark:update goal with new weight,update weight,entity,weight
296,update the benchmark:weight,update weight,entity,weight
297,stl#Weight loser:display success message,update weight,Stimulus,undefined
298,stl#Weight loser:charity list,update weight,Stimulus,undefined
299,stl#Weight loser:update weight link,update weight,Stimulus,undefined
300,stl#Weight loser:invalid error message,update weight,Stimulus,undefined
301,stl#Weight loser:add new weight page,update weight,Stimulus,undefined
