id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
69,The weight loser:confirmation message,EQ,0,1,1,0,0,boundary
70,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:user info,EQ,2,3,3,0,0,boundary->boundary->boundary
71,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:redirect to login page,EQ,3,6,4,2,0,boundary->boundary->control->boundary->boundary->control
72,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:user info,EQ,4,6,5,1,0,boundary->boundary->control->boundary->boundary->boundary
73,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:user info,EQ,4,7,5,2,0,boundary->boundary->control->boundary->boundary->control->boundary
74,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:redirect to login page,EQ,3,7,4,3,0,boundary->boundary->control->boundary->boundary->control->control
75,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:email doesn't exist,EQ,1,3,2,0,1,boundary->boundary->actor
76,Weight loser:forgot password page-->forgot password page:check url validity-->check url validity:"URL expired" message,EQ,1,3,3,0,0,boundary->boundary->boundary
77,Weight loser:email doesn't exist,EQ,0,1,0,0,1,actor
78,Weight loser:new password page-->new password page:check if password matches-->check if password matches:redirect to login page,EI,0,3,2,1,0,boundary->boundary->control
79,Weight loser:new password page-->new password page:check if password matches-->check if password matches:user info,EQ,1,3,3,0,0,boundary->boundary->boundary
80,Weight loser:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:user info,EQ,1,4,3,1,0,boundary->boundary->control->boundary
81,Weight loser:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:redirect to login page,EI,0,4,2,2,0,boundary->boundary->control->control
82,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:user info,EQ,2,6,4,2,0,boundary->control->control->boundary->boundary->boundary
83,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:redirect to login page,EQ,3,9,5,4,0,boundary->control->control->boundary->boundary->control->boundary->boundary->control
84,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:user info,EQ,4,9,6,3,0,boundary->control->control->boundary->boundary->control->boundary->boundary->boundary
85,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:user info,EQ,4,10,6,4,0,boundary->control->control->boundary->boundary->control->boundary->boundary->control->boundary
86,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:redirect to new password page-->redirect to new password page:new password page-->new password page:check if password matches-->check if password matches:update the user's password-->update the user's password:redirect to login page,EQ,3,10,5,5,0,boundary->control->control->boundary->boundary->control->boundary->boundary->control->control
87,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:email doesn't exist,EQ,1,6,3,2,1,boundary->control->control->boundary->boundary->actor
88,Weight loser:login page-->login page:redirect to forgot password page-->redirect to forgot password page:generate a url with random token-->generate a url with random token:forgot password page-->forgot password page:check url validity-->check url validity:"URL expired" message,EQ,1,6,4,2,0,boundary->control->control->boundary->boundary->boundary
89,Weight loser:login page-->login page:check email and password valid-->check email and password valid:user info,EQ,1,3,2,0,1,boundary->actor->boundary
90,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:goal,EQ,2,4,1,1,2,boundary->actor->control->entity
91,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:user info,EQ,2,4,2,1,1,boundary->actor->control->boundary
92,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:exceed the time limite,EQ,1,4,1,2,1,boundary->actor->control->control
93,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:check if supplied credentials exist-->check if supplied credentials exist:credential already exist,EQ,1,5,1,3,1,boundary->actor->control->control->control
94,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:check if supplied credentials exist-->check if supplied credentials exist:redirect the user to homepage-->redirect the user to homepage:Home page,EQ,3,6,2,3,1,boundary->actor->control->control->control->boundary
95,Weight loser:login page-->login page:check email and password valid-->check email and password valid:check time limit-->check time limit:check if supplied credentials exist-->check if supplied credentials exist:user info,EQ,2,5,2,2,1,boundary->actor->control->control->boundary
96,Weight loser:login page-->login page:check email and password valid-->check email and password valid:invlid pattern,EQ,1,3,2,0,1,boundary->actor->boundary
97,Weight loser:invlid pattern,EQ,0,1,1,0,0,boundary
98,Weight loser:"URL expired" message,EQ,0,1,1,0,0,boundary
99,Weight loser:exceed the time limite,EQ,0,1,0,1,0,control
100,Weight loser:Home page,EQ,1,1,1,0,0,boundary
101,Weight loser:credential already exist,EQ,0,1,0,1,0,control
102,Weight loser:redirect to login page,EQ,0,1,0,1,0,control
103,Weight loser:invalid error message,EQ,0,1,1,0,0,boundary
104,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:facebook,EQ,1,3,3,0,0,boundary->boundary->boundary
105,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:check if response contains user inform-->check if response contains user inform:invalid error message,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
106,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:user,EI,2,5,3,1,1,boundary->boundary->boundary->control->entity
107,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:goal,EQ,3,6,4,1,1,boundary->boundary->boundary->control->boundary->entity
108,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:display success message,EQ,2,6,5,1,0,boundary->boundary->boundary->control->boundary->boundary
109,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:invalid error message,EQ,2,5,5,0,0,boundary->boundary->boundary->boundary->boundary
110,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:user,EI,3,6,4,1,1,boundary->boundary->boundary->boundary->control->entity
111,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:goal,EQ,4,7,5,1,1,boundary->boundary->boundary->boundary->control->boundary->entity
112,Weight loser:login facebook button-->login facebook button:get information from facebook-->get information from facebook:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:display success message,EQ,3,7,6,1,0,boundary->boundary->boundary->boundary->control->boundary->boundary
113,Weight loser:display success message,EQ,0,1,1,0,0,boundary
114,Weight loser:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:invalid error message,EQ,0,3,3,0,0,boundary->boundary->boundary
115,Weight loser:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:user,EI,1,4,2,1,1,boundary->boundary->control->entity
116,Weight loser:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:goal,EQ,2,5,3,1,1,boundary->boundary->control->boundary->entity
