id,element,useCase,type,component
1,User:Homepage,Add sacrifices,boundary,Homepage
2,User:edit  one/more sacrifices ,Add sacrifices,control,displaythesacrificesforatask
3,display the sacrifices for a task:Homepage,Add sacrifices,boundary,Homepage
4,edit the sacrifices to the database :Sacrifices db,Add sacrifices,control,displaythesacrificesforatask
5,display the sacrifices for a task:edit  one/more sacrifices ,Add sacrifices,control,displaythesacrificesforatask
6,edit the sacrifices to the database :display the sacrifices for a task,Add sacrifices,control,displaythesacrificesforatask
7,edit  one/more sacrifices :edit the sacrifices to the database ,Add sacrifices,control,displaythesacrificesforatask
8,stl#User:Homepage,Add sacrifices,Stimulus,undefined
9,stl#User:edit  one/more sacrifices ,Add sacrifices,Stimulus,undefined
