NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Employer Profile,7,15,0,11,11,0,0,0,0,1,0,1,0,1,6,1,34,3.6666666666666665,27,33,124.66666666666666,0,0,27,7,7,7,7,7,7,7,7.1036,14.305,14.4456
2,Add job-seeker profile,7,15,0,11,9,0,2,0,0,1,0,1,0,1,6,1,34,2.6296296296296298,27,28,89.40740740740742,0,0,24,7,7,7,7,7,7,7,7.1036,10.633199999999999,10.048599999999999
3,Add sponser,7,15,0,11,11,0,0,0,0,1,0,1,0,1,6,1,34,3,27,40,102,0,0,32,7,7,7,7,7,7,7,7.1036,11.4682,11.6446
4,Browse Jobs,3,8,0,6,6,0,0,0,0,1,0,1,0,1,2,1,12,1.5555555555555556,9,2,18.666666666666668,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,3.4254,3.5953999999999997
5,Delete Employer Profile,5,11,0,8,8,0,0,0,0,1,0,1,0,1,4,1,20,3.533333333333333,15,4,70.66666666666666,0,0,17,5,5,5,5,5,5,5,5.074,7.3450999999999995,6.727000000000001
6,Delete Sponser,5,11,0,8,8,0,0,0,0,1,0,1,0,1,4,1,20,2.8666666666666667,15,2,57.333333333333336,0,0,18,5,5,5,5,5,5,5,5.074,5.6751,5.929
7,Delete job-seeker profile,5,11,0,8,8,0,0,0,0,1,0,1,0,1,4,1,20,2.066666666666667,15,6,41.333333333333336,0,0,16,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
8,Provide Advertisement,7,15,0,11,10,0,1,0,0,1,0,1,0,1,6,1,34,3.074074074074074,27,32,104.51851851851852,0,0,30,7,7,7,7,7,7,7,7.1036,11.4682,10.0486
9,Provide feedback/testimonial,7,16,0,12,6,1,5,0,0,1,0,1,0,1,6,1,34,3.4814814814814814,27,14,118.37037037037037,0,0,28,7,7,7,7,7,7,7,7.1036,16.517699999999998,9.9536
10,Register,7,16,0,12,9,0,3,0,0,1,0,1,0,1,6,1,34,3.074074074074074,27,11,104.51851851851852,0,0,28,7,7,7,7,7,7,7,7.1036,12.3674,9.1556
11,Review Jobs,4,9,0,7,6,0,1,0,0,1,0,1,0,1,3,1,18,3.857142857142857,14,5,69.42857142857143,0,0,16,4,4,4,4,4,4,4,4.0592,9.0437,6.453200000000001
12,Search Job candidates,6,15,0,12,12,0,0,0,0,1,0,1,0,1,5,1,34,5.607142857142857,28,76,190.64285714285714,0,0,32,6,6,6,6,6,6,6,6.0888,27.21,30.9883
13,Send Email Notification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Subscribe Job Notification,4,14,0,10,3,7,0,0,0,3,0,3,0,3,1,3,6,6.428571428571429,4.666666666666667,3,38.57142857142857,0,0,14,4,4,4,4,4,4,4,4.0592,16.6712,9.2067
15,Update Employer Profile,7,15,0,11,11,0,0,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,32,99.48148148148148,0,0,25,7,7,7,7,7,7,7,7.1036,11.4682,10.048599999999999
16,Update Sponser,4,9,0,7,7,0,0,0,0,1,0,1,0,1,3,1,18,2.7142857142857144,14,6,48.85714285714286,0,0,15,4,4,4,4,4,4,4,4.0592,5.4361,4.809699999999999
17,Update job-seeker profile,7,15,0,11,10,0,1,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,35,99.48148148148148,0,0,26,7,7,7,7,7,7,7,7.1036,11.4682,10.048599999999999
18,View Sponser,3,10,0,7,7,0,0,0,0,1,0,1,0,1,2,1,11,2.5,8,10,27.5,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,3.3236999999999997,3.5479000000000003
19,login,3,8,0,6,6,0,0,0,0,1,0,1,0,1,2,1,13,4.1,10,5,53.3,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,7.0329999999999995,5.2389
20,logout,3,9,0,7,6,1,0,0,0,1,0,1,0,1,2,1,15,3.5833333333333335,12,9,53.75,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,10.0807,4.4409
21,post a job,7,18,0,14,13,1,0,0,0,1,0,1,0,1,6,1,40,3.8484848484848486,33,19,153.93939393939394,0,0,28,7,7,7,7,7,7,7,7.1036,19.5654,12.5986
22,search jobs,7,15,0,11,11,0,0,0,0,1,0,1,0,1,6,1,34,3.074074074074074,27,13,104.51851851851852,0,0,24,7,7,7,7,7,7,7,7.1036,11.799999999999997,10.048599999999999
23,view employer profile,3,10,0,7,7,0,0,0,0,1,0,1,0,1,2,1,11,3.25,8,8,35.75,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,3.4254,3.5479000000000003
24,view job seeker profile,3,10,0,7,7,0,0,0,0,1,0,1,0,1,2,1,11,2.5,8,10,27.5,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,3.3236999999999997,3.5479000000000003
