id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Valet->remove valet button->displays a prompt for confirmation->remove confirmation dialog,EQ,CTRL|INT,4,undefined,1,0,1,Remove Location,Remove Location
2,Valet->remove confirmation dialog->remove employee from db->manage employee screen,EQ,CTRL|INT,4,undefined,1,0,1,Remove Location,Remove Location
3,Valet->remove confirmation dialog->remove employee from db->employee,EI,CTRL|DM|EI,4,undefined,1,1,1,Remove Location,Remove Location
4,Valet->remove confirmation dialog->remove employee from db->system error when connecting server,EQ,CTRL|INT,4,undefined,1,0,1,Remove Location,Remove Location
