id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,remove employee from db,control,4,1,Remove Location,Remove Location,
2,remove confirmation dialog,boundary,1,2,Remove Location,Remove Location,
3,displays a prompt for confirmation,control,1,1,Remove Location,Remove Location,
4,manage employee screen,boundary,0,2,Remove Location,Remove Location,
5,system error when connecting server,boundary,0,3,Remove Location,Remove Location,
6,employee,entity,0,2,Remove Location,Remove Location,
7,remove valet button,boundary,1,1,Remove Location,Remove Location,
8,Valet,actor,4,0,Remove Location,Remove Location,
