id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Click button->User:Click button->Click button:Display course list->Display course list:Database,generate course section,4,0,2,1,0
2,stl#User:Click button->User:Click button->Click button:Display course list->Display course list:Display confirmation page->Display confirmation page:Homepage,generate course section,5,1,3,0,0
3,stl#User:Homepage->User:Homepage,generate course section,2,1,0,0,0
4,stl#User:Course list menu->User:Course list menu->Course list menu:Calcuate course data->Calcuate course data:Display course list->Display course list:Database,generate course section,5,1,2,1,0
5,stl#User:Course list menu->User:Course list menu->Course list menu:Calcuate course data->Calcuate course data:Display course list->Display course list:Display confirmation page->Display confirmation page:Homepage,generate course section,6,2,3,0,0
