id,path,transactional,path_length,diagram,useCase
1,User->Account create page->validate input information->save user account->account,CTRL,5,Create a new account,Create a new account
2,User->Account create page->validate input information->save user account->account,DM,5,Create a new account,Create a new account
3,User->Account create page->validate input information->save user account->account,EI,5,Create a new account,Create a new account
4,User->Account create page->validate input information->save user account->user profile page,CTRL,5,Create a new account,Create a new account
5,User->Account create page->validate input information->save user account->user profile page,INT,5,Create a new account,Create a new account
6,User->Account create page->validate input information->invalid input information,CTRL,4,Create a new account,Create a new account
7,User->Account create page->validate input information->invalid input information,INT,4,Create a new account,Create a new account
8,User->Login page->validate user information->incorrect user information,CTRL,4,Login,Login
9,User->Login page->validate user information->incorrect user information,INT,4,Login,Login
10,User->Login page->validate user information->account,CTRL,4,Login,Login
11,User->Login page->validate user information->account,DM,4,Login,Login
12,User->Login page->validate user information->account,EI,4,Login,Login
13,User->Login page->validate user information->user profile and search page,CTRL,4,Login,Login
14,User->Login page->validate user information->user profile and search page,INT,4,Login,Login
15,User->Edit profile button->display edit profile page->Profile Edit Page,CTRL,4,Loginout,Loginout
16,User->Edit profile button->display edit profile page->Profile Edit Page,INT,4,Loginout,Loginout
17,User->Edit profile button->display edit profile page->Profile,CTRL,4,Loginout,Loginout
18,User->Edit profile button->display edit profile page->Profile,DM,4,Loginout,Loginout
19,User->Edit profile button->display edit profile page->Profile,EI,4,Loginout,Loginout
20,User->credential input page->query linkedin->LinkedIn,CTRL,4,Sign in social media accounts,Sign in social media accounts
21,User->credential input page->query linkedin->LinkedIn,EXTIVK,4,Sign in social media accounts,Sign in social media accounts
22,User->credential input page->query facebook info->Facebook,CTRL,4,Sign in social media accounts,Sign in social media accounts
23,User->credential input page->query facebook info->Facebook,EXTIVK,4,Sign in social media accounts,Sign in social media accounts
24,User->credential input page->query google plus info->Google plus,CTRL,4,Sign in social media accounts,Sign in social media accounts
25,User->credential input page->query google plus info->Google plus,EXTIVK,4,Sign in social media accounts,Sign in social media accounts
26,User->social media login buttons->display crendential input page->credential input page,CTRL,4,Sign in social media accounts,Sign in social media accounts
27,User->social media login buttons->display crendential input page->credential input page,INT,4,Sign in social media accounts,Sign in social media accounts
28,Facebook->query facebook info->sign in error message,CTRL,3,Sign in social media accounts,Sign in social media accounts
29,Facebook->query facebook info->sign in error message,EXTCLL,3,Sign in social media accounts,Sign in social media accounts
30,Facebook->query facebook info->sign in error message,INT,3,Sign in social media accounts,Sign in social media accounts
31,Google plus->query google plus info->sign in error message,CTRL,3,Sign in social media accounts,Sign in social media accounts
32,Google plus->query google plus info->sign in error message,EXTCLL,3,Sign in social media accounts,Sign in social media accounts
33,Google plus->query google plus info->sign in error message,INT,3,Sign in social media accounts,Sign in social media accounts
34,LinkedIn->query linkedin->sign in error message,CTRL,3,Sign in social media accounts,Sign in social media accounts
35,LinkedIn->query linkedin->sign in error message,EXTCLL,3,Sign in social media accounts,Sign in social media accounts
36,LinkedIn->query linkedin->sign in error message,INT,3,Sign in social media accounts,Sign in social media accounts
37,User->Edit profile button->display edit profile page->Profile Edit Page,CTRL,4,Update user profile,Update user profile
38,User->Edit profile button->display edit profile page->Profile Edit Page,INT,4,Update user profile,Update user profile
39,User->Edit profile button->display edit profile page->Profile,CTRL,4,Update user profile,Update user profile
40,User->Edit profile button->display edit profile page->Profile,DM,4,Update user profile,Update user profile
41,User->Edit profile button->display edit profile page->Profile,EI,4,Update user profile,Update user profile
42,User->Profile Edit Page->validate input data->save updated profile->Profile,CTRL,5,Update user profile,Update user profile
43,User->Profile Edit Page->validate input data->save updated profile->Profile,DM,5,Update user profile,Update user profile
44,User->Profile Edit Page->validate input data->save updated profile->Profile,EI,5,Update user profile,Update user profile
45,User->Profile Edit Page->validate input data->Invalid input data,CTRL,4,Update user profile,Update user profile
