id,element,useCase,type,component
1,User:Homepage,Login,boundary,Homepage
2,User:Receive verification and session data,Login,boundary,User Authentication
3,User:Enter username and password,Login,boundary,User Error Log
4,User:Click login,Login,boundary,User Error Log
5,Click login:Send the form to Authentication backend to check its valid,Login,boundary,User Authentication
6,Enter username and password:Send the form to Authentication backend to check its valid,Login,boundary,User Authentication
7,show confirmation page:Homepage,Login,boundary,Homepage
8,Receive verification and session data:show confirmation page,Login,control,Shelter Information
9,Send the form to Authentication backend to check its valid:show confirmation page,Login,control,Shelter Information
10,stl#User:Homepage,Login,Stimulus,undefined
11,stl#User:Receive verification and session data,Login,Stimulus,undefined
12,stl#User:Enter username and password,Login,Stimulus,undefined
13,stl#User:Click login,Login,Stimulus,undefined
