id,path,functional,transactional,path_length,diagram,useCase
1,User->Save file button->popup file information save dialog->file information input page,EQ,CTRL|INT,undefined,Save File,Save File
2,User->file information input page->validate filename->File save success,EQ,CTRL|INT,undefined,Save File,Save File
3,User->file information input page->validate filename->save file->file,EI,CTRL|DM|EI,undefined,Save File,Save File
