id,element,useCase,type,component
1,User:updae success message,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
2,User:requirements lists,Update existing degree requirements,boundary,Requirement
3,User:update requiremeents page,Update existing degree requirements,boundary,Requirement
4,User:incorrect input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
5,check correctness of the input:requirements lists,Update existing degree requirements,boundary,Requirement
6,check correctness of the input:course requirements,Update existing degree requirements,boundary,Requirement
7,check correctness of the input:udpate user profile,Update existing degree requirements,control,CourseController
8,update requiremeents page:check correctness of the input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
9,udpate user profile:course requirements,Update existing degree requirements,boundary,Requirement
10,udpate user profile:incorrect input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
11,show confirmation requirement is updated:updae success message,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
12,udpate user profile:show confirmation requirement is updated,Update existing degree requirements,boundary,Requirement
13,stl#User:updae success message,Update existing degree requirements,Stimulus,undefined
14,stl#User:requirements lists,Update existing degree requirements,Stimulus,undefined
15,stl#User:update requiremeents page,Update existing degree requirements,Stimulus,undefined
16,stl#User:incorrect input,Update existing degree requirements,Stimulus,undefined
