id,path,functional,transactional,path_length,diagram,useCase
1,Case Manager->Add new button->display activity description page->activity description page,EQ,CTRL|INT,undefined,Log an activity,Log an activity
2,Case Manager->activity description page->validate activity description->blank description error,EQ,CTRL|INT,undefined,Log an activity,Log an activity
3,Case Manager->activity description page->validate activity description->insert activity into case->case information,EI,CTRL|DM|EI,undefined,Log an activity,Log an activity
4,Administrator->activity description page->validate activity description->blank description error,EQ,CTRL|INT,undefined,Log an activity,Log an activity
5,Administrator->activity description page->validate activity description->insert activity into case->case information,EI,CTRL|DM|EI,undefined,Log an activity,Log an activity
6,Administrator->Add new button->display activity description page->activity description page,EQ,CTRL|INT,undefined,Log an activity,Log an activity
7,General staff->Add new button->display activity description page->activity description page,EQ,CTRL|INT,undefined,Log an activity,Log an activity
8,General staff->activity description page->validate activity description->blank description error,EQ,CTRL|INT,undefined,Log an activity,Log an activity
9,General staff->activity description page->validate activity description->insert activity into case->case information,EI,CTRL|DM|EI,undefined,Log an activity,Log an activity
