id,path,functional,transactional,path_length,diagram,useCase
1,florist->Upload page->pre-check if required information valid->information is invalid,EQ,CTRL|INT,undefined,Upload catalog,Upload catalog
2,florist->Upload page->pre-check if required information valid->save uploaded information to db->category,EI,CTRL|DM|EI,undefined,Upload catalog,Upload catalog
3,florist->Upload page->pre-check if required information valid->exceeded limit error message,EQ,CTRL|INT,undefined,Upload catalog,Upload catalog
