id,element,useCase,type,component
1,User:parameter set dialog,Create Navigation Instructions,control,parametersetdialog
2,User:Program is updated message,Create Navigation Instructions,control,Compilingprogressbar
3,User:navigation instruction create panel,Create Navigation Instructions,entity,instructions
4,save parameters:Program is updated message,Create Navigation Instructions,control,Compilingprogressbar
5,change the parameters of the elements:save parameters,Create Navigation Instructions,control,parametersetdialog
6,parameter set dialog:change the parameters of the elements,Create Navigation Instructions,control,parametersetdialog
7,display the dragged and dropped navigation instructions:popup parameter change dialog,Create Navigation Instructions,control,parametersetdialog
8,navigation instruction create panel:display the dragged and dropped navigation instructions,Create Navigation Instructions,entity,instructions
9,save parameters:instructions,Create Navigation Instructions,entity,instructions
10,popup parameter change dialog:parameter set dialog,Create Navigation Instructions,control,parametersetdialog
11,stl#User:parameter set dialog,Create Navigation Instructions,Stimulus,undefined
12,stl#User:Program is updated message,Create Navigation Instructions,Stimulus,undefined
13,stl#User:navigation instruction create panel,Create Navigation Instructions,Stimulus,undefined
