id,element,useCase,type,component
1,Administrator:invalid case information error,Create a new case,control,Case_education_history
2,Administrator:case information page,Create a new case,boundary,Case Manager
3,Administrator:unauthorized information message,Create a new case,boundary,Education Level
4,Administrator:Creae new case button,Create a new case,entity,Cases
5,Administrator:success message,Create a new case,control,Case_addresses
6,Case Manager:Creae new case button,Create a new case,entity,Cases
7,Case Manager:unauthorized information message,Create a new case,boundary,Education Level
8,Case Manager:success message,Create a new case,control,Case_addresses
9,Case Manager:invalid case information error,Create a new case,control,Case_education_history
10,Case Manager:case information page,Create a new case,boundary,Case Manager
11,Creae new case button:validate role of user,Create a new case,control,Limited_User
12,Validate the information of description:invalid case information error,Create a new case,control,Case_education_history
13,Validate the information of description:save case information,Create a new case,control,Case_education_history
14,case information page:Validate the information of description,Create a new case,boundary,Security Question
15,save case information:case,Create a new case,entity,Cases
16,validate role of user:case information page,Create a new case,boundary,Case Manager
17,validate role of user:role,Create a new case,entity,Groups
18,save case information:update case information page,Create a new case,boundary,Case Manager
19,save case information:success message,Create a new case,control,Case_addresses
20,update case information page:success message,Create a new case,control,Case_addresses
21,validate role of user:unauthorized information message,Create a new case,boundary,Education Level
22,stl#Administrator:invalid case information error,Create a new case,Stimulus,undefined
23,stl#Administrator:case information page,Create a new case,Stimulus,undefined
24,stl#Administrator:unauthorized information message,Create a new case,Stimulus,undefined
25,stl#Administrator:Creae new case button,Create a new case,Stimulus,undefined
26,stl#Administrator:success message,Create a new case,Stimulus,undefined
27,stl#Case Manager:Creae new case button,Create a new case,Stimulus,undefined
28,stl#Case Manager:unauthorized information message,Create a new case,Stimulus,undefined
29,stl#Case Manager:success message,Create a new case,Stimulus,undefined
30,stl#Case Manager:invalid case information error,Create a new case,Stimulus,undefined
31,stl#Case Manager:case information page,Create a new case,Stimulus,undefined
