id,transaction,useCase,transactional,TL, DETs, TD, Arch_Diff
1,stl#Third Party Client:access->Third Party Client:access->access:Coupon,Design Coupon,TRAN_NA,3,0,4,12
2,stl#Business Partner:Coupon Designer->Business Partner:Coupon Designer->Coupon Designer:Upload Image->Upload Image:External Image Service,Design Coupon,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
3,stl#Business Partner:Coupon Designer->Business Partner:Coupon Designer->Coupon Designer:Test,Design Coupon,TRAN_NA,3,0,5,15
4,stl#Business Partner:Coupon Designer->Business Partner:Coupon Designer->Coupon Designer:Retrieves->Retrieves:Error Message,Design Coupon,TRAN_NA,4,0,4,16
5,stl#Business Partner:Coupon Designer->Business Partner:Coupon Designer->Coupon Designer:Save->Save:Coupon,Design Coupon,TRAN_NA,4,0,4.666666666666667,18.666666666666668
6,stl#Business Partner:Coupon Designer->Business Partner:Coupon Designer->Coupon Designer:Edit->Edit:Coupon Templates,Design Coupon,TRAN_NA,4,0,4.666666666666667,18.666666666666668
