id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Generate budget reports  page->User:Generate budget reports  page->Generate budget reports  page:requests a budget report for a newly populated model->requests a budget report for a newly populated model:Budget Report db,Generate Budget Reports,4,3,0,0,0
2,stl#User:Generate budget reports  page->User:Generate budget reports  page->Generate budget reports  page:requests a budget report for a newly populated model->requests a budget report for a newly populated model:Show confirmation->Show confirmation:Generate budget reports  page->Generate budget reports  page:requests a budget report for a newly populated model,Generate Budget Reports,6,4,1,0,0
3,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Generate budget reports  page->Generate budget reports  page:requests a budget report for a newly populated model->requests a budget report for a newly populated model:Budget Report db,Generate Budget Reports,6,4,1,0,0
4,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Generate budget reports  page->Generate budget reports  page:requests a budget report for a newly populated model->requests a budget report for a newly populated model:Show confirmation->Show confirmation:Generate budget reports  page,Generate Budget Reports,7,4,2,0,0
