NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Cancel Client Appointment,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4.333333333333333,12,4,65,0,5,8,3,2,3,2.66,1.34,0,0,3.0443999999999996,9.144,6.1929
2,Cancel Volunteer Appointment,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4.333333333333333,12,0,65,0,5,8,3,2,3,2.66,1.34,0,0,3.0443999999999996,9.144,6.1929
3,Make New Client Appointment,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4,12,3,60,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,9.2457,6.240399999999999
4,Make Volunteer Appointment,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4.166666666666667,12,0,62.50000000000001,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,10.0807,6.240399999999999
5,Submit New Volunteer Application,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4,12,0,60,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,9.2457,6.240399999999999
6,View Client Schedule,5,10,0,2,2,0,0,0,0,1,0,1,0,1,4,1,26,5.666666666666667,21,0,147.33333333333334,0,0,20,5,5,5,6.930000000000001,14.07,0,0,5.074,22.6663,10.264999999999999
7,View Volunteer Application,3,8,0,2,2,0,0,0,0,1,0,1,0,1,2,1,13,3.6,10,0,46.800000000000004,0,0,12,3,3,3,3.3000000000000003,6.700000000000001,0,0,3.0443999999999996,6.0963,4.3934
8,View Volunteer List,3,8,0,2,2,0,0,0,0,1,0,1,0,1,2,1,13,3.6,10,1,46.800000000000004,0,0,12,3,3,3,3.3000000000000003,6.700000000000001,0,0,3.0443999999999996,6.0963,4.3934
9,View Volunteer Schedule,3,8,0,2,2,0,0,0,0,1,0,1,0,1,2,1,13,3.6,10,0,46.800000000000004,0,0,12,3,3,3,3.3000000000000003,6.700000000000001,0,0,3.0443999999999996,6.0963,4.3934
