id,path,transactional,path_length,diagram,useCase
1,Attendee->Course detail page->Display review page->Review page,CTRL,4,Review course,Review course
2,Attendee->Course detail page->Display review page->Review page,INT,4,Review course,Review course
3,Attendee->Review page->Redirect to home page->Home page,CTRL,4,Review course,Review course
4,Attendee->Review page->Redirect to home page->Home page,INT,4,Review course,Review course
5,Attendee->Review page->Update cours information in db->Cours information update success message,CTRL,4,Review course,Review course
6,Attendee->Review page->Update cours information in db->Cours information update success message,INT,4,Review course,Review course
7,Attendee->Review page->Update cours information in db->Course,CTRL,4,Review course,Review course
8,Attendee->Review page->Update cours information in db->Course,DM,4,Review course,Review course
9,Attendee->Review page->Update cours information in db->Course,EI,4,Review course,Review course
