id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:not appropriate message-->User:not appropriate message,add system user,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#User:add new user-->User:add new user-->add new user:show empty user profile-->show empty user profile:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:not appropriate message,add system user,TRAN_NA,6,2,3.6,5,21.6
3,stl#User:add new user-->User:add new user-->add new user:show empty user profile-->show empty user profile:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:user info,add system user,TRAN_NA,6,3,3.8,5,22.799999999999997
4,stl#User:add new user-->User:add new user-->add new user:show empty user profile-->show empty user profile:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:add new user to the db-->add new user to the db:success message,add system user,TRAN_NA,7,3,3.3333333333333335,6,23.333333333333336
5,stl#User:add new user-->User:add new user-->add new user:show empty user profile-->show empty user profile:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:add new user to the db-->add new user to the db:user info,add system user,TRAN_NA,7,4,3.5,6,24.5
6,stl#User:add user profile page-->User:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:not appropriate message,add system user,TRAN_NA,4,0,3.6666666666666665,3,14.666666666666666
7,stl#User:add user profile page-->User:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:user info,add system user,TRAN_NA,4,1,4,3,16
8,stl#User:add user profile page-->User:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:add new user to the db-->add new user to the db:success message,add system user,TRAN_NA,5,1,3.25,4,16.25
9,stl#User:add user profile page-->User:add user profile page-->add user profile page:check correctness of the data-->check correctness of the data:add new user to the db-->add new user to the db:user info,add system user,TRAN_NA,5,2,3.5,4,17.5
10,stl#User:success message-->User:success message,add system user,CTRL;EXTCLL;INT,2,0,4,1,8
