id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Inputs comment for selected task-->User:Inputs comment for selected task-->Inputs comment for selected task:Sends notification to administrator -->Sends notification to administrator :submitted a comment for a task.-->submitted a comment for a task.:Hompage,Submit Comment to Meeting Minutes,TRAN_NA,5,2,3,4,15
2,stl#User:Hompage-->User:Hompage,Submit Comment to Meeting Minutes,CTRL;EXTCLL;INT,2,0,2,1,4
3,stl#User: Selects assigned task -->User: Selects assigned task --> Selects assigned task :opens text box for user to input comment.-->opens text box for user to input comment.:Sends notification to administrator -->Sends notification to administrator :submitted a comment for a task.-->submitted a comment for a task.:Hompage,Submit Comment to Meeting Minutes,TRAN_NA,6,2,2.6,5,15.600000000000001
