id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Update message->User:Update message,Edit Page on Website,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Update message,Edit Page on Website,CTRL;EXTCLL;INT,6,0,6.4,5,38.400000000000006
3,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Update error message,Edit Page on Website,CTRL;EXTCLL;INT,6,0,6.4,5,38.400000000000006
4,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Page,Edit Page on Website,CTRL,6,1,7,5,42
5,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Update message,Edit Page on Website,CTRL;EXTCLL;INT,4,0,6,3,24
6,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Update error message,Edit Page on Website,CTRL;EXTCLL;INT,4,0,6,3,24
7,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Page,Edit Page on Website,CTRL,4,1,7,3,28
8,stl#User:Update error message->User:Update error message,Edit Page on Website,CTRL;EXTCLL;INT,2,0,4,1,8
