id,element,useCase,type,component
50,stl#User:selects Create an Account ,Create Account,Stimulus,undefined
51,User:fills in the rest of the details for the new user ,Create Employee Account,boundary,NewPostDetails
52,User:Homepage,Create Employee Account,boundary,Login Page
53,User:enters in a unique login name for the new user,Create Employee Account,boundary,Login Info
54,Show confirmation page:Employee Account db,Create Employee Account,entity,employee
55,creates an account for the user and sends an email :Employee Account db,Create Employee Account,entity,employee
56,show confirmation about that the account created and the email sent:Homepage,Create Employee Account,boundary,Login Page
57,Show confirmation page:Homepage,Create Employee Account,boundary,Login Page
58,Show confirmation page:enters in a unique login name for the new user,Create Employee Account,boundary,Login Info
59,check the login name is available:Show confirmation page,Create Employee Account,control,Online application page
60,check the login name is available:checks to ensure that the new user has correct credentials,Create Employee Account,boundary,User Authentication Controller
61,enters in a unique login name for the new user:check the login name is available,Create Employee Account,control,Show available jobs page
62,checks to ensure that the new user has correct credentials:creates an account for the user and sends an email ,Create Employee Account,control,New Account Details
63,fills in the rest of the details for the new user :checks to ensure that the new user has correct credentials,Create Employee Account,boundary,User Authentication Controller
64,creates an account for the user and sends an email :show confirmation about that the account created and the email sent,Create Employee Account,boundary,User Authentication Controller
65,stl#User:fills in the rest of the details for the new user ,Create Employee Account,Stimulus,undefined
66,stl#User:Homepage,Create Employee Account,Stimulus,undefined
67,stl#User:enters in a unique login name for the new user,Create Employee Account,Stimulus,undefined
68,User:Homepage,Create Posting,boundary,Login Page
69,User:fills out relevant information,Create Posting,control,Standard Information
70,User:Clicks Create button,Create Posting,boundary,Review Application Page
71,Clicks Create button:generates posting identification data,Create Posting,control,Online application page
72,generates a message to inform the User :Homepage,Create Posting,boundary,Login Page
73,Show confirmation page:Homepage,Create Posting,boundary,Login Page
74,generates a message to inform the User :Posting db,Create Posting,entity,Job Posting Form
75,Show confirmation page:Posting db,Create Posting,entity,Job Posting Form
76,Posting is created in the system:generates a message to inform the User ,Create Posting,control,Update User Profile Page
77,generates posting identification data:Posting is created in the system,Create Posting,control,Edit Job posting page
78,Show confirmation page:fills out relevant information,Create Posting,control,Standard Information
79,generates posting identification data:Show confirmation page,Create Posting,control,Online application page
80,fills out relevant information:generates posting identification data,Create Posting,control,Online application page
81,stl#User:Homepage,Create Posting,Stimulus,undefined
82,stl#User:fills out relevant information,Create Posting,Stimulus,undefined
83,stl#User:Clicks Create button,Create Posting,Stimulus,undefined
84,User:selects an appropriate time period to look for data,Create reports,control,Standard Information
85,User:Homepage,Create reports,boundary,Login Page
86,User:selects Export Report,Create reports,control,Hiring Report
87,outputs its Hiring Data in a readable format:Homepage,Create reports,boundary,Login Page
88,outputs its Hiring Data in a readable format:Posting db,Create reports,entity,Job Posting Form
89,returns data from the time period:outputs its Hiring Data in a readable format,Create reports,control,Hiring Report
90,selects Export Report:outputs its Hiring Data in a readable format,Create reports,control,Hiring Report
91,selects an appropriate time period to look for data:returns data from the time period,Create reports,boundary,User Authentication Controller
92,stl#User:selects an appropriate time period to look for data,Create reports,Stimulus,undefined
93,stl#User:Homepage,Create reports,Stimulus,undefined
94,stl#User:selects Export Report,Create reports,Stimulus,undefined
95,User:selects the appropriate posting,Delete Employee Account,boundary,Job Postings and Accounts Controller
96,User:Homepage,Delete Employee Account,boundary,Login Page
97,User:click delete button,Delete Employee Account,control,Review application controller
98,informs User of the successful post deletion:Homepage,Delete Employee Account,boundary,Login Page
99,archives the posting :removes the posting from online view,Delete Employee Account,control,Add new job posting page
100,click delete button:archives the posting ,Delete Employee Account,entity,Job Posting Form
101,selects the appropriate posting:archives the posting ,Delete Employee Account,entity,Job Posting Form
102,click delete button:removes the posting from online view,Delete Employee Account,control,Add new job posting page
103,removes the posting from online view:informs User of the successful post deletion,Delete Employee Account,entity,Job Posting Form
104,removes the posting from online view:posting db,Delete Employee Account,entity,Job Posting Form
105,stl#User:selects the appropriate posting,Delete Employee Account,Stimulus,undefined
106,stl#User:Homepage,Delete Employee Account,Stimulus,undefined
107,stl#User:click delete button,Delete Employee Account,Stimulus,undefined
108,User:Delete Posting Page,Delete Posting,control,Edit Job posting page
109,User:Homepage,Delete Posting,boundary,Login Page
110,Delete Posting Page:Delete Posting information,Delete Posting,control,Standard Information
111,Show confirmation page:Delete Posting Page,Delete Posting,control,Edit Job posting page
112,Delete Posting information:Show confirmation page,Delete Posting,control,Online application page
113,Show confirmation page:Homepage,Delete Posting,boundary,Login Page
114,Show confirmation page:Posting db,Delete Posting,entity,Job Posting Form
115,stl#User:Delete Posting Page,Delete Posting,Stimulus,undefined
116,stl#User:Homepage,Delete Posting,Stimulus,undefined
117,User:marks the user as either qualified unqualified or processing,Edit Application Status,boundary,markstheuseraseitherqualifiedunqualifiedorprocessing
118,User:Homepage,Edit Application Status,boundary,Login Page
119,User:select the appropriate posting and view  profile,Edit Application Status,control,Update User Profile Page
120,User:Homepage,Edit Application Status,boundary,Login Page
121,User:Edit Application Status Page,Edit Application Status,boundary,Review Application Page
122,Show confirmation page:Application db,Edit Application Status,control,Online Application
123,Edit Application Status Page:Edit Applications information,Edit Application Status,control,Online Application
124,Show confirmation page:Edit Application Status Page,Edit Application Status,boundary,Review Application Page
125,Edit Applications information:Show confirmation page,Edit Application Status,control,Online application page
126,modifies the Applicant profile to reflect User's change:Homepage,Edit Application Status,boundary,Login Page
127,Show confirmation page:Homepage,Edit Application Status,boundary,Login Page
128,marks the user as either qualified unqualified or processing:returns the correct applicant,Edit Application Status,control,Review application controller
129,returns the correct applicant:modifies the Applicant profile to reflect User's change,Edit Application Status,control,Review application controller
130,select the appropriate posting and view  profile:returns the correct applicant,Edit Application Status,control,Review application controller
131,stl#User:marks the user as either qualified unqualified or processing,Edit Application Status,Stimulus,undefined
132,stl#User:Homepage,Edit Application Status,Stimulus,undefined
133,stl#User:select the appropriate posting and view  profile,Edit Application Status,Stimulus,undefined
134,stl#User:Homepage,Edit Application Status,Stimulus,undefined
135,stl#User:Edit Application Status Page,Edit Application Status,Stimulus,undefined
136,User:Homepage,Edit Posting,boundary,Login Page
137,User:Clicks Submit,Edit Posting,boundary,ClicksSubmit
138,User:fills out relevant information about the posting,Edit Posting,control,Standard Information
139,User:selects the appropriate posting and clicks Edit,Edit Posting,control,Edit Job posting page
140,User:Homepage,Edit Posting,boundary,Login Page
141,User:View Application Page,Edit Posting,boundary,Review Application Page
142,Changes are saved in the system:generates a message to inform the User,Edit Posting,control,Update User Profile Page
143,Changes are saved in the system:Posting db,Edit Posting,entity,Job Posting Form
144,modifies posting identification data:Changes are saved in the system,Edit Posting,control,Change Status Page
145,Choose Applications:Show confirmation page,Edit Posting,control,Online application page
146,View Application Page:Choose Applications,Edit Posting,control,Online Application
147,Clicks Submit:modifies posting identification data,Edit Posting,control,Position Specific Form
148,generates a message to inform the User:Homepage,Edit Posting,boundary,Login Page
149,Show confirmation page:Homepage,Edit Posting,boundary,Login Page
150,Show confirmation page:Homepage,Edit Posting,boundary,Login Page
151,Show confirmation page:Posting db,Edit Posting,entity,Job Posting Form
152,Show confirmation page:selects the appropriate posting and clicks Edit,Edit Posting,control,Edit Job posting page
153,retrieves the posting selected:Show confirmation page,Edit Posting,control,Online application page
154,Show confirmation page:View Application Page,Edit Posting,boundary,Review Application Page
155,fills out relevant information about the posting:modifies posting identification data,Edit Posting,control,Position Specific Form
156,retrieves the posting selected:modifies posting identification data,Edit Posting,control,Position Specific Form
157,selects the appropriate posting and clicks Edit:retrieves the posting selected,Edit Posting,control,Edit Job posting page
158,stl#User:Homepage,Edit Posting,Stimulus,undefined
159,stl#User:Clicks Submit,Edit Posting,Stimulus,undefined
160,stl#User:fills out relevant information about the posting,Edit Posting,Stimulus,undefined
161,stl#User:selects the appropriate posting and clicks Edit,Edit Posting,Stimulus,undefined
162,stl#User:Homepage,Edit Posting,Stimulus,undefined
163,stl#User:View Application Page,Edit Posting,Stimulus,undefined
164,User:selects the "Save" Button,Edit User Profile,boundary,User Authentication Controller
165,User:enters in the new values ,Edit User Profile,boundary,User Authentication Controller
166,User:Homepage,Edit User Profile,boundary,Login Page
167,informs the User of the success:Homepage,Edit User Profile,boundary,Login Page
168,saves the data in the database:User Profile db,Edit User Profile,entity,Profile
169,enters in the new values :saves the data in the database,Edit User Profile,control,MySQL Database Connector
170,saves the data in the database:informs the User of the success,Edit User Profile,control,Standard Information
171,selects the "Save" Button:saves the data in the database,Edit User Profile,control,MySQL Database Connector
172,stl#User:selects the "Save" Button,Edit User Profile,Stimulus,undefined
173,stl#User:enters in the new values ,Edit User Profile,Stimulus,undefined
174,stl#User:Homepage,Edit User Profile,Stimulus,undefined
175,User:Login page,Login,boundary,Login Page
176,User:Homepage,Login,boundary,Login Page
177,Show confirmation:Homepage,Login,boundary,Login Page
178,Login page:Validate usename and password,Login,boundary,Password Recovery Page
179,Show confirmation:Login page,Login,boundary,Login Page
180,Validate usename and password:Show confirmation,Login,control,Standard Information
181,stl#User:Login page,Login,Stimulus,undefined
182,stl#User:Homepage,Login,Stimulus,undefined
183,User:Homepage,Logout,boundary,Login Page
184,User:Logout page,Logout,boundary,Login Page
185,End session:Show confirmation,Logout,control,Standard Information
186,Validate usename and password :End session,Logout,control,position
187,Show confirmation:Homepage,Logout,boundary,Login Page
188,Logout page:Validate usename and password ,Logout,boundary,Password Recovery Page
189,Show confirmation:Logout page,Logout,boundary,Login Page
190,stl#User:Homepage,Logout,Stimulus,undefined
191,stl#User:Logout page,Logout,Stimulus,undefined
192,User:Homepage,Retrieve Password,boundary,Login Page
193,User:fills out a legitimate  account's id/email ,Retrieve Password,control,New Account Details
194,User:selects Forgot Password,Retrieve Password,boundary,Password Recovery Page
195,show confirmation page:Homepage,Retrieve Password,boundary,Login Page
196,Show confirmation page:Homepage,Retrieve Password,boundary,Login Page
197,Show confirmation page:User db,Retrieve Password,entity,user
198,Show confirmation page:fills out a legitimate  account's id/email ,Retrieve Password,control,New Account Details
199,sends an email to the account's email:Show confirmation page,Retrieve Password,control,Online application page
200,fills out a legitimate  account's id/email :sends an email to the account's email,Retrieve Password,control,New Account Details
201,selects Forgot Password:sends an email to the account's email,Retrieve Password,control,New Account Details
202,sends an email to the account's email:show confirmation page,Retrieve Password,control,Online application page
203,stl#User:Homepage,Retrieve Password,Stimulus,undefined
204,stl#User:fills out a legitimate  account's id/email ,Retrieve Password,Stimulus,undefined
205,stl#User:selects Forgot Password,Retrieve Password,Stimulus,undefined
206,User:looks through a list of qualified applicants ,Schedule Interview,control,Review application controller
207,User:marks the user as interviewing,Schedule Interview,boundary,User Authentication Controller
208,User:Homepage,Schedule Interview,boundary,Login Page
209,User:selects the appropriate applicant and views his/her profile,Schedule Interview,control,Review application controller
210,modifies the Applicant profile to reflect User's change:Homepage,Schedule Interview,boundary,Login Page
211,modifies the Applicant profile to reflect User's change:Interview db,Schedule Interview,control,Review application controller
212,looks through a list of qualified applicants :returns the correct applicant,Schedule Interview,control,Review application controller
213,marks the user as interviewing:modifies the Applicant profile to reflect User's change,Schedule Interview,control,Review application controller
214,returns the correct applicant:modifies the Applicant profile to reflect User's change,Schedule Interview,control,Review application controller
215,selects the appropriate applicant and views his/her profile:returns the correct applicant,Schedule Interview,control,Review application controller
216,stl#User:looks through a list of qualified applicants ,Schedule Interview,Stimulus,undefined
217,stl#User:marks the user as interviewing,Schedule Interview,Stimulus,undefined
218,stl#User:Homepage,Schedule Interview,Stimulus,undefined
219,stl#User:selects the appropriate applicant and views his/her profile,Schedule Interview,Stimulus,undefined
220,undefined,Use Case1,undefined,ProxyConnector
221,stl#undefined,Use Case1,Stimulus,undefined
222,User:selects the appropriate posting,View Applications,boundary,Job Postings and Accounts Controller
223,User:sorts/filters the applicants ,View Applications,control,Review application controller
224,User:Homepage,View Applications,boundary,Login Page
225,returns the applicants that match the sort/filter:Homepage,View Applications,boundary,Login Page
226,returns all of the applicants who have applied to the position :returns the applicants that match the sort/filter,View Applications,control,Review application controller
227,selects the appropriate posting:returns all of the applicants who have applied to the position ,View Applications,control,Review application controller
228,sorts/filters the applicants :returns all of the applicants who have applied to the position ,View Applications,control,Review application controller
229,stl#User:selects the appropriate posting,View Applications,Stimulus,undefined
230,stl#User:sorts/filters the applicants ,View Applications,Stimulus,undefined
231,stl#User:Homepage,View Applications,Stimulus,undefined
232,User:Homepage,View Job Postings,boundary,Login Page
233,User:selects the appropriate postings ,View Job Postings,boundary,Job Postings and Accounts Controller
234,returns information about that specific posting:Homepage,View Job Postings,boundary,Login Page
235,Show confirmation page:Homepage,View Job Postings,boundary,Login Page
236,Show confirmation page:selects the appropriate postings ,View Job Postings,boundary,Job Postings and Accounts Controller
237,returns information about that specific posting:Show confirmation page,View Job Postings,control,Online application page
238,selects the appropriate postings :returns information about that specific posting,View Job Postings,control,Position Specific Form
239,stl#User:Homepage,View Job Postings,Stimulus,undefined
240,stl#User:selects the appropriate postings ,View Job Postings,Stimulus,undefined
241,User:clicks "Edit User Profile" button,View User Profile,control,Update User Profile Page
242,User:Homepage,View User Profile,boundary,Login Page
243,returns the User Profile for the User :Homepage,View User Profile,boundary,Login Page
244,Show confirmation page:Homepage,View User Profile,boundary,Login Page
245,Show confirmation page:clicks "Edit User Profile" button,View User Profile,control,Update User Profile Page
246,returns the User Profile for the User :Show confirmation page,View User Profile,control,Online application page
247,clicks "Edit User Profile" button:returns the User Profile for the User ,View User Profile,control,Update User Profile Page
248,stl#User:clicks "Edit User Profile" button,View User Profile,Stimulus,undefined
249,stl#User:Homepage,View User Profile,Stimulus,undefined
