id,element,useCase,type,component
1,send reset link by email:Email Protocol,Add users,control,EmailProtocol
2,User:User add page,Add users,boundary,saveuserinformationsuccessmessage
3,User:User add button,Add users,boundary,Useraddbutton
4,User:save user information success message,Add users,boundary,saveuserinformationsuccessmessage
5,User add button:display user add page,Add users,boundary,Useraddbutton
6,User add page:save user information,Add users,boundary,saveuserinformationsuccessmessage
7,User add page:send reset link by email,Add users,control,EmailProtocol
8,display user add page:User add page,Add users,boundary,Useraddbutton
9,save user information:User info,Add users,boundary,Useraddbutton
10,save user information:save user information success message,Add users,boundary,saveuserinformationsuccessmessage
11,stl#User:User add page,Add users,Stimulus,undefined
12,stl#User:User add button,Add users,Stimulus,undefined
13,stl#User:save user information success message,Add users,Stimulus,undefined
