id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Invoke design coupon use case,boundary,0,1,Modify Offer,Modify Offer,
2,Enter offer's new values,boundary,0,1,Modify Offer,Modify Offer,
3,Modify offer page,boundary,3,1,Modify Offer,Modify Offer,
4,Modify Offer,control,1,1,Modify Offer,Modify Offer,
5,Edit Offer,control,1,1,Modify Offer,Modify Offer,
6,Offer,entity,0,1,Modify Offer,Modify Offer,
7,Offers Page,boundary,1,1,Modify Offer,Modify Offer,
8,FTSR,actor,1,0,Modify Offer,Modify Offer,
