id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,FTSR->Offers Page->Edit Offer->Modify offer page,EQ,CTRL|INT,4,undefined,1,0,1,Modify Offer,Modify Offer
