id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:profile detail page-->User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page,Update his/her profile,TRAN_NA,9,1,14.75,8,132.75
2,stl#User:profile detail page-->User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,Update his/her profile,TRAN_NA,10,1,17.11111111111111,9,171.11111111111111
3,stl#User:profile detail page-->User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,Update his/her profile,TRAN_NA,6,1,15.6,5,93.6
4,stl#User:profile detail page-->User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:like,Update his/her profile,TRAN_NA,6,1,12,5,72
5,stl#User:profile detail page-->User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,Update his/her profile,TRAN_NA,6,0,15.6,5,93.6
6,stl#User:profile detail page-->User:profile detail page-->profile detail page:load user profile-->load user profile:profile,Update his/her profile,TRAN_NA,4,0,19,3,76
7,stl#User:profile is updated feedback-->User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page,Update his/her profile,TRAN_NA,9,1,16.875,8,151.875
8,stl#User:profile is updated feedback-->User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,Update his/her profile,TRAN_NA,8,2,16.571428571428573,7,132.57142857142858
9,stl#User:profile is updated feedback-->User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:like,Update his/her profile,TRAN_NA,8,2,14,7,112
10,stl#User:profile is updated feedback-->User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,Update his/her profile,TRAN_NA,8,1,16.571428571428573,7,132.57142857142858
11,stl#User:profile is updated feedback-->User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,Update his/her profile,TRAN_NA,6,1,19,5,114
12,stl#User:view profile button-->User:view profile button-->view profile button:load user profile-->load user profile:profile,Update his/her profile,TRAN_NA,4,0,19,3,76
13,stl#User:error when saving profile-->User:error when saving profile,Update his/her profile,CTRL;EXTCLL;INT,2,0,19,1,38
14,stl#User:profile edit page-->User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile,Update his/her profile,TRAN_NA,9,1,16.875,8,151.875
15,stl#User:profile edit page-->User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,Update his/her profile,TRAN_NA,8,1,19,7,152
16,stl#User:profile edit page-->User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,Update his/her profile,TRAN_NA,4,1,19,3,76
17,stl#User:profile edit page-->User:profile edit page-->profile edit page:save edited profile-->save edited profile:like,Update his/her profile,TRAN_NA,4,1,13,3,52
18,stl#User:profile edit page-->User:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,Update his/her profile,TRAN_NA,4,0,19,3,76
