id,path,useCase,path_length, boundry_num, control_num, entity_num, actor_num
1,stl#Business Parter:Buy Subscription Page(1)->Business Parter:Buy Subscription Page(1)->Buy Subscription Page(1):Display Subscription Page(2)->Display Subscription Page(2):Buy Subscription Page(1)->Buy Subscription Page(1):Display Subscription Comfirmation Page->Display Subscription Comfirmation Page:Buy Subscription Comfirmation Page->Buy Subscription Comfirmation Page:Marked as Subscirpted->Marked as Subscirpted:Subscription->Subscription:Display Buy My Subscription Success Page->Display Buy My Subscription Success Page:Buy Success Page->Buy Success Page:Display Home Page(Designed by other part),Buy Partner Subscription,undefined,4,5,0,0
2,stl#Business Parter:Buy Subscription Page(1)->Business Parter:Buy Subscription Page(1)->Buy Subscription Page(1):Display Subscription Comfirmation Page->Display Subscription Comfirmation Page:Buy Subscription Comfirmation Page->Buy Subscription Comfirmation Page:Marked as Subscirpted->Marked as Subscirpted:Subscription->Subscription:Display Buy My Subscription Success Page->Display Buy My Subscription Success Page:Buy Success Page->Buy Success Page:Display Home Page(Designed by other part),Buy Partner Subscription,undefined,3,4,0,0
3,stl#Business Parter:Buy Success Page->Business Parter:Buy Success Page->Buy Success Page:Display Home Page(Designed by other part),Buy Partner Subscription,undefined,1,1,0,0
4,stl#Business Parter:Buy Subscription Comfirmation Page->Business Parter:Buy Subscription Comfirmation Page->Buy Subscription Comfirmation Page:Marked as Subscirpted->Marked as Subscirpted:Subscription->Subscription:Display Buy My Subscription Success Page->Display Buy My Subscription Success Page:Buy Success Page->Buy Success Page:Display Home Page(Designed by other part),Buy Partner Subscription,undefined,2,3,0,0
