id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Administrator->Meeting list->export meeting->pdf,EI,CTRL|DM|EI,4,undefined,1,1,1,Generate log,Generate log
2,Administrator->Meeting list->export meeting->meetings,EI,CTRL|DM|EI,4,undefined,1,1,1,Generate log,Generate log
3,Administrator->generate meeting log->query meetings by project->meetings,EI,CTRL|DM|EI,4,undefined,1,1,1,Generate log,Generate log
4,Administrator->generate meeting log->query meetings by project->Meeting list,EQ,CTRL|INT,4,undefined,1,0,1,Generate log,Generate log
5,Administrator->generate meeting log->query meetings by project->no meeting error page,EQ,CTRL|INT,4,undefined,1,0,1,Generate log,Generate log
