id,path,functional,transactional,path_length,diagram,useCase
1,User->Connection request button->send request->button state change,EQ,CTRL|INT,undefined,Send connection request,Send connection request
2,User->Connection request button->send request->request,EI,CTRL|DM|EI,undefined,Send connection request,Send connection request
