id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,button state change,boundary,0,2,Send connection request,Send connection request,
2,request,entity,0,1,Send connection request,Send connection request,
3,send request,control,3,1,Send connection request,Send connection request,
4,Connection request button,boundary,1,2,Send connection request,Send connection request,
5,User,actor,3,0,Send connection request,Send connection request,
