id,element,useCase,type,component
1,Check message box with one learner,Send Messages to Other Language Learner,boundary,Message
2,Send message to other learner,Send Messages to Other Language Learner,boundary,Message
3,Validate_access_token(),Send Messages to Other Language Learner,control,Authorization API
4,Validate_access_token(),Send Messages to Other Language Learner,control,Authorization API
5,response,Send Messages to Other Language Learner,boundary,Message
6,response,Send Messages to Other Language Learner,boundary,Message
7,call_message_receive_api(),Send Messages to Other Language Learner,boundary,Message
8,validate_data(),Send Messages to Other Language Learner,boundary,Message
9,validate_request(),Send Messages to Other Language Learner,boundary,Message
10,call_message_api(),Send Messages to Other Language Learner,boundary,Message
11,callect_target_user_message,Send Messages to Other Language Learner,entity,MatchService
12,Validate_data(),Send Messages to Other Language Learner,boundary,Message
13,result message list,Send Messages to Other Language Learner,boundary,Message
14,Update_message_table(),Send Messages to Other Language Learner,entity,MatchService
15,Update_result,Send Messages to Other Language Learner,boundary,Message
16,result message list,Send Messages to Other Language Learner,boundary,Message
17,Api call status,Send Messages to Other Language Learner,boundary,Message
18,display message list,Send Messages to Other Language Learner,actor,undefined
19,Display sent message,Send Messages to Other Language Learner,actor,undefined
20,stl#Check message box with one learner,Send Messages to Other Language Learner,Stimulus,undefined
21,stl#Send message to other learner,Send Messages to Other Language Learner,Stimulus,undefined
22,Language learner:type message content,Send Messages to Other Language Learner,boundary,Message
23,Language learner:successfully sent page,Send Messages to Other Language Learner,boundary,MessageService
24,Language learner:successful message,Send Messages to Other Language Learner,boundary,Message
25,Language learner:send button,Send Messages to Other Language Learner,boundary,LoginButton
26,Language learner:send message button,Send Messages to Other Language Learner,boundary,Message
27,Language learner:"please fill in the content" page,Send Messages to Other Language Learner,boundary,pleasefillinthecontentpage
28,Language learner:profile page of other language larner,Send Messages to Other Language Learner,control,Language
29,check message is not empty:"please fill in the content" page,Send Messages to Other Language Learner,boundary,pleasefillinthecontentpage
30,check message is not empty:save message into database,Send Messages to Other Language Learner,boundary,Message
31,send button:check message is not empty,Send Messages to Other Language Learner,boundary,Message
32,display send message page:type message content,Send Messages to Other Language Learner,boundary,Message
33,send message button:display send message page,Send Messages to Other Language Learner,boundary,Message
34,save message into database:message,Send Messages to Other Language Learner,boundary,Message
35,save message into database:successful message,Send Messages to Other Language Learner,boundary,Message
36,save message into database:successfully sent page,Send Messages to Other Language Learner,boundary,MessageService
37,stl#Language learner:type message content,Send Messages to Other Language Learner,Stimulus,undefined
38,stl#Language learner:successfully sent page,Send Messages to Other Language Learner,Stimulus,undefined
39,stl#Language learner:successful message,Send Messages to Other Language Learner,Stimulus,undefined
40,stl#Language learner:send button,Send Messages to Other Language Learner,Stimulus,undefined
41,stl#Language learner:send message button,Send Messages to Other Language Learner,Stimulus,undefined
42,stl#Language learner:"please fill in the content" page,Send Messages to Other Language Learner,Stimulus,undefined
43,stl#Language learner:profile page of other language larner,Send Messages to Other Language Learner,Stimulus,undefined
