id,transaction,useCase,transactional,TL, DETs, TD, Arch_Diff
1,stl#undefined->undefined,Use Case1,CTRL,2,0,1,2
2,stl#undefined->undefined,Use Case1,EXTCLL,2,0,1,2
3,stl#undefined->undefined,Use Case1,INT,2,0,1,2
