id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Search box of events->Search events by name->List of Events,EQ,CTRL|INT,4,undefined,1,0,1,Search Events,Search Events
2,User->Search box of events->Search events by name->Event,EI,CTRL|DM|EI,4,undefined,1,1,1,Search Events,Search Events
