id,path,transactional,path_length,diagram,useCase
1,Admin->All vendors tab->redirect vendors page->user list with edit and remove buttons,CTRL,4,Manage vendor,Manage vendor
2,Admin->All vendors tab->redirect vendors page->user list with edit and remove buttons,INT,4,Manage vendor,Manage vendor
3,Admin->All vendors tab->redirect vendors page->vendor,CTRL,4,Manage vendor,Manage vendor
4,Admin->All vendors tab->redirect vendors page->vendor,DM,4,Manage vendor,Manage vendor
5,Admin->All vendors tab->redirect vendors page->vendor,EI,4,Manage vendor,Manage vendor
6,Admin->vendor detail page->update vendor info->notify amdin->User info updated message,CTRL,5,Manage vendor,Manage vendor
7,Admin->vendor detail page->update vendor info->notify amdin->User info updated message,INT,5,Manage vendor,Manage vendor
8,Admin->vendor detail page->update vendor info->vendor,CTRL,4,Manage vendor,Manage vendor
9,Admin->vendor detail page->update vendor info->vendor,DM,4,Manage vendor,Manage vendor
10,Admin->vendor detail page->update vendor info->vendor,EI,4,Manage vendor,Manage vendor
11,Admin->user list with edit and remove buttons->redirect to vendor details page->query vendor detail->vendor,CTRL,5,Manage vendor,Manage vendor
12,Admin->user list with edit and remove buttons->redirect to vendor details page->query vendor detail->vendor,DM,5,Manage vendor,Manage vendor
13,Admin->user list with edit and remove buttons->redirect to vendor details page->query vendor detail->vendor,EI,5,Manage vendor,Manage vendor
14,Admin->user list with edit and remove buttons->redirect to vendor details page->vendor detail page,CTRL,4,Manage vendor,Manage vendor
15,Admin->user list with edit and remove buttons->redirect to vendor details page->vendor detail page,INT,4,Manage vendor,Manage vendor
16,Admin->user list with edit and remove buttons->remove vendor->vendor,CTRL,4,Manage vendor,Manage vendor
17,Admin->user list with edit and remove buttons->remove vendor->vendor,DM,4,Manage vendor,Manage vendor
18,Admin->user list with edit and remove buttons->remove vendor->vendor,EI,4,Manage vendor,Manage vendor
