id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#administrator:quetion category list->administrator:quetion category list,answer survey questions,2,1,0,0,0
2,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:answer,answer survey questions,5,2,0,2,0
3,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:question list->question list:update the answer  in the temporary storage file,answer survey questions,7,4,0,2,0
4,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:question list->question list:update the answer  in the temporary storage file,answer survey questions,9,5,1,2,0
5,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:category button,answer survey questions,9,6,1,1,0
6,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:quetion category list,answer survey questions,9,6,1,1,0
7,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:question list->question list:update the answer  in the temporary storage file,answer survey questions,8,5,0,2,0
8,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:question list->question list:update the answer  in the temporary storage file,answer survey questions,6,3,0,2,0
9,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:temporary storage file,answer survey questions,4,1,0,2,0
10,stl#administrator:category button->administrator:category button,answer survey questions,2,1,0,0,0
