id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#administrator:category button->administrator:category button,answer survey questions,CTRL;EXTCLL;INT,2,1,5,1,10
2,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:temporary storage file,answer survey questions,TRAN_NA,4,0,6.666666666666667,3,26.666666666666668
3,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:question list->question list:update the answer  in the temporary storage file,answer survey questions,TRAN_NA,6,1,7.2,5,43.2
4,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:question list->question list:update the answer  in the temporary storage file,answer survey questions,TRAN_NA,8,1,7.428571428571429,7,59.42857142857143
5,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:quetion category list,answer survey questions,TRAN_NA,9,1,6.125,8,55.125
6,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:category button,answer survey questions,TRAN_NA,9,1,6.125,8,55.125
7,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:question list->question list:update the answer  in the temporary storage file,answer survey questions,TRAN_NA,9,1,6.625,8,59.625
8,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:question list->question list:update the answer  in the temporary storage file,answer survey questions,TRAN_NA,7,1,7.333333333333333,6,51.33333333333333
9,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:answer,answer survey questions,TRAN_NA,5,2,5.75,4,28.75
10,stl#administrator:quetion category list->administrator:quetion category list,answer survey questions,CTRL;EXTCLL;INT,2,1,5,1,10
