NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create Customers,4,10,0,3,2,0,1,0,0,1,0,1,0,1,3,1,20,5.1875,16,1,103.75,4,0,12,4,4,3,3.96,11.040000000000001,0,1,4.0592,15.6703,10.2747
2,Create Students,4,10,0,4,3,0,1,0,0,1,0,1,0,1,3,1,20,3.875,16,2,77.5,4,0,12,4,4,3,3.96,11.040000000000001,0,1,4.0592,11.1547,7.4072
3,Delete Customer,4,9,0,4,1,2,1,0,0,1,0,1,0,1,3,1,18,2.5714285714285716,14,2,46.28571428571429,4,0,12,4,4,3,1.6500000000000001,4.35,0,1,4.0592,5.5378,4.8572
4,Delete Students,4,9,0,4,1,2,1,0,0,1,0,1,0,1,3,1,18,2.5714285714285716,14,3,46.28571428571429,4,0,12,4,4,3,1.6500000000000001,4.3500000000000005,0,1,4.0592,5.5378,4.8572
5,Edit Customers,4,9,0,4,1,2,1,0,0,1,0,1,0,1,3,1,18,2.5714285714285716,14,2,46.28571428571429,4,0,12,4,4,3,1.65,4.3500000000000005,0,1,4.0592,5.5378,4.8572
6,Edit students,4,9,0,4,1,2,1,1,0,2,1,4,0,3,0,4,4.5,2.857142857142857,3.5,1.5,12.857142857142858,4,5,8,4,3,3,1.33,0.67,0,1,4.0592,6.437,4.809699999999999
7,Generate Progress Report,3,9,0,4,1,2,1,0,0,1,0,1,0,1,2,1,15,2.25,12,4,33.75,4,0,8,3,3,2,0.33,1.67,1.34,1.6600000000000001,3.0443999999999996,6.096299999999999,4.393400000000001
8,Login,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.5833333333333335,12,2,53.75,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,10.0807,4.4409
9,Logout,2,8,0,4,1,3,0,0,0,1,0,1,0,1,1,1,8,2,6,3,16,0,0,8,2,2,2,0.99,2.0100000000000002,0,0,2.0296,3.0846999999999998,2.3811
10,Purchase Courses,5,19,0,5,1,4,0,0,0,4,0,4,0,4,1,4,7,4.304347826086956,5.75,2.25,30.130434782608692,0,15,8,5,2,5,3.99,2.0100000000000002,0,0,5.074,18.6819,10.421
11,Retrieve Password,4,17,0,4,1,3,0,0,0,3,0,3,0,3,1,3,7.666666666666667,4.473684210526316,6.333333333333333,1.6666666666666667,34.29824561403509,0,10,8,4,2,4,3.3200000000000003,2.68,0,0,4.0592,16.3509,8.2527
12,Take tests,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,2,46.25,0,0,12,3,3,3,1.6500000000000001,3.35,0,0,3.0443999999999996,6.1979999999999995,4.4409
13,View Courses,4,11,0,5,1,2,1,0,0,1,0,1,0,1,2,1,15,2.25,12,5,33.75,4,0,8,3,3,2,0.33,1.67,1.34,1.6600000000000001,3.0443999999999996,6.0963,4.3934
14,View Customers,3,11,0,2,0,1,1,2,0,0,2,3,0,2,0,3,3.6666666666666665,5,2.6666666666666665,1.3333333333333333,18.333333333333332,8,0,4,3,3,1,0,0,0,2,3.0443999999999996,4.3621,4.4409
15,View Documentation,3,8,0,4,2,2,0,0,0,1,0,1,0,1,2,1,13,1.8,10,3,23.400000000000002,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,4.2604,3.5953999999999997
16,View students,4,14,0,3,0,2,1,4,0,0,4,4,0,4,0,4,4,5.5,3,1,22,16,0,0,4,4,0,0,0,0,4,4.0592,7.2078,7.251200000000001
